Date,RevenueCenterName,BreakFast,Dinner,Lunch,Month,Day,DayOfWeek,IsWeekend,IsHoliday,TotalRevenue,lag_1d,lag_1w,lag_1m,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-03-03,RevenueCenter_9,100.0,175.0,35.0,3,3,4,1,0,310.0,595.0,580.0,380.0,310.0,35.0,0.0,285.0,340.0,380.0,0.0,205.0,0.0
2023-03-04,RevenueCenter_9,0.0,235.0,0.0,3,4,5,1,0,235.0,310.0,635.0,145.0,100.0,305.0,20.0,35.0,0.0,125.0,175.0,330.0,0.0
2023-03-05,RevenueCenter_9,765.0,160.0,70.0,3,5,6,0,0,995.0,235.0,620.0,555.0,0.0,55.0,100.0,0.0,460.0,455.0,235.0,105.0,0.0
2023-03-06,RevenueCenter_9,0.0,320.0,0.0,3,6,0,0,0,320.0,995.0,685.0,455.0,765.0,270.0,20.0,70.0,415.0,435.0,160.0,0.0,0.0
2023-03-07,RevenueCenter_9,225.0,135.0,0.0,3,7,1,0,0,360.0,320.0,570.0,20.0,0.0,0.0,0.0,0.0,570.0,20.0,320.0,0.0,0.0
2023-03-08,RevenueCenter_9,460.0,0.0,0.0,3,8,2,0,0,460.0,360.0,620.0,215.0,225.0,205.0,0.0,0.0,415.0,0.0,135.0,0.0,215.0
2023-03-09,RevenueCenter_9,0.0,0.0,285.0,3,9,3,0,0,285.0,460.0,595.0,430.0,460.0,310.0,185.0,0.0,285.0,245.0,0.0,0.0,0.0
2023-03-10,RevenueCenter_9,175.0,90.0,0.0,3,10,4,1,0,265.0,285.0,310.0,765.0,0.0,100.0,395.0,285.0,35.0,370.0,0.0,175.0,0.0
2023-03-11,RevenueCenter_9,110.0,0.0,105.0,3,11,5,1,0,215.0,265.0,235.0,285.0,175.0,0.0,125.0,0.0,0.0,160.0,90.0,235.0,0.0
2023-03-12,RevenueCenter_9,0.0,0.0,220.0,3,12,6,0,0,220.0,215.0,995.0,570.0,110.0,765.0,70.0,105.0,70.0,480.0,0.0,160.0,20.0
2023-03-13,RevenueCenter_9,337.5,0.0,90.0,3,13,0,0,0,427.5,220.0,320.0,525.0,0.0,0.0,20.0,220.0,0.0,0.0,0.0,320.0,505.0
2023-03-14,RevenueCenter_9,70.0,90.0,0.0,3,14,1,0,0,160.0,427.5,360.0,395.0,337.5,225.0,35.0,90.0,0.0,140.0,0.0,135.0,220.0
2023-03-15,RevenueCenter_9,330.0,0.0,140.0,3,15,2,0,0,470.0,160.0,460.0,130.0,70.0,460.0,110.0,0.0,0.0,20.0,90.0,0.0,0.0
2023-03-16,RevenueCenter_9,70.0,0.0,260.0,3,16,3,0,0,330.0,470.0,285.0,490.0,330.0,0.0,155.0,140.0,285.0,335.0,0.0,0.0,0.0
2023-03-17,RevenueCenter_9,150.0,0.0,295.0,3,17,4,1,0,445.0,330.0,265.0,420.0,70.0,175.0,275.0,260.0,0.0,110.0,0.0,90.0,35.0
2023-03-18,RevenueCenter_9,0.0,0.0,160.0,3,18,5,1,0,160.0,445.0,215.0,300.0,150.0,110.0,135.0,295.0,105.0,165.0,0.0,0.0,0.0
2023-03-19,RevenueCenter_9,35.0,0.0,180.0,3,19,6,0,0,215.0,160.0,220.0,295.0,0.0,0.0,20.0,160.0,220.0,275.0,0.0,0.0,0.0
2023-03-20,RevenueCenter_9,50.0,40.0,205.0,3,20,0,0,0,295.0,215.0,427.5,395.0,35.0,337.5,45.0,180.0,90.0,350.0,0.0,0.0,0.0
2023-03-21,RevenueCenter_9,80.0,0.0,35.0,3,21,1,0,0,115.0,295.0,160.0,210.0,50.0,70.0,55.0,205.0,0.0,155.0,40.0,90.0,0.0
2023-03-22,RevenueCenter_9,20.0,205.0,255.0,3,22,2,0,0,480.0,115.0,470.0,370.0,80.0,330.0,0.0,35.0,140.0,0.0,0.0,0.0,370.0
2023-03-23,RevenueCenter_9,140.0,0.0,0.0,3,23,3,0,1,140.0,480.0,330.0,55.0,20.0,70.0,0.0,255.0,260.0,55.0,205.0,0.0,0.0
2023-03-24,RevenueCenter_9,0.0,35.0,90.0,3,24,4,1,0,125.0,140.0,445.0,800.0,140.0,150.0,0.0,0.0,295.0,0.0,0.0,0.0,800.0
2023-03-25,RevenueCenter_9,0.0,35.0,1125.0,3,25,5,1,0,1160.0,125.0,160.0,265.0,0.0,0.0,0.0,90.0,160.0,265.0,35.0,0.0,0.0
2023-03-26,RevenueCenter_9,195.0,0.0,410.0,3,26,6,0,0,605.0,1160.0,215.0,580.0,0.0,35.0,35.0,1125.0,180.0,340.0,35.0,0.0,205.0
2023-03-27,RevenueCenter_9,90.0,50.0,715.0,3,27,0,0,0,855.0,605.0,295.0,635.0,195.0,50.0,305.0,410.0,205.0,0.0,0.0,40.0,330.0
2023-03-28,RevenueCenter_9,55.0,0.0,0.0,3,28,1,0,0,55.0,855.0,115.0,620.0,90.0,80.0,55.0,715.0,35.0,460.0,50.0,0.0,105.0
2023-03-29,RevenueCenter_9,360.0,0.0,0.0,3,29,2,0,0,360.0,55.0,480.0,685.0,55.0,20.0,270.0,0.0,255.0,415.0,0.0,205.0,0.0
2023-03-30,RevenueCenter_9,290.0,100.0,105.0,3,30,3,0,0,495.0,360.0,140.0,570.0,360.0,140.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0
2023-03-31,RevenueCenter_9,90.0,0.0,40.0,3,31,4,1,0,130.0,495.0,125.0,620.0,290.0,0.0,205.0,105.0,90.0,415.0,100.0,35.0,0.0
2023-04-01,RevenueCenter_9,35.0,0.0,260.0,4,1,5,1,0,295.0,130.0,1160.0,595.0,90.0,0.0,310.0,40.0,1125.0,285.0,0.0,35.0,0.0
2023-04-02,RevenueCenter_9,0.0,0.0,575.0,4,2,6,0,0,575.0,295.0,605.0,310.0,35.0,195.0,100.0,260.0,410.0,35.0,0.0,0.0,175.0
2023-04-03,RevenueCenter_9,40.0,35.0,645.0,4,3,0,0,0,720.0,575.0,855.0,235.0,0.0,90.0,0.0,575.0,715.0,0.0,0.0,50.0,235.0
2023-04-04,RevenueCenter_9,235.0,35.0,675.0,4,4,1,0,0,945.0,720.0,55.0,995.0,40.0,55.0,765.0,645.0,0.0,70.0,35.0,0.0,160.0
2023-04-05,RevenueCenter_9,35.0,0.0,325.0,4,5,2,0,0,360.0,945.0,360.0,320.0,235.0,360.0,0.0,675.0,0.0,0.0,35.0,0.0,320.0
2023-04-06,RevenueCenter_9,140.0,0.0,440.0,4,6,3,0,0,580.0,360.0,495.0,360.0,35.0,290.0,225.0,325.0,105.0,0.0,0.0,100.0,135.0
2023-04-07,RevenueCenter_9,115.0,0.0,250.0,4,7,4,1,0,365.0,580.0,130.0,460.0,140.0,90.0,460.0,440.0,40.0,0.0,0.0,0.0,0.0
2023-04-08,RevenueCenter_9,945.0,0.0,80.0,4,8,5,1,0,1025.0,365.0,295.0,285.0,115.0,35.0,0.0,250.0,260.0,285.0,0.0,0.0,0.0
2023-04-09,RevenueCenter_9,285.0,0.0,190.0,4,9,6,0,0,475.0,1025.0,575.0,265.0,945.0,0.0,175.0,80.0,575.0,0.0,0.0,0.0,90.0
2023-04-10,RevenueCenter_9,60.0,0.0,220.0,4,10,0,0,0,280.0,475.0,720.0,215.0,285.0,40.0,110.0,190.0,645.0,105.0,0.0,35.0,0.0
2023-04-11,RevenueCenter_9,35.0,0.0,135.0,4,11,1,0,0,170.0,280.0,945.0,220.0,60.0,235.0,0.0,220.0,675.0,220.0,0.0,35.0,0.0
2023-04-12,RevenueCenter_9,195.0,0.0,310.0,4,12,2,0,0,505.0,170.0,360.0,427.5,35.0,35.0,337.5,135.0,325.0,90.0,0.0,0.0,0.0
2023-04-13,RevenueCenter_9,245.0,35.0,235.0,4,13,3,0,0,515.0,505.0,580.0,160.0,195.0,140.0,70.0,310.0,440.0,0.0,0.0,0.0,90.0
2023-04-14,RevenueCenter_9,40.0,0.0,0.0,4,14,4,1,0,40.0,515.0,365.0,470.0,245.0,115.0,330.0,235.0,250.0,140.0,35.0,0.0,0.0
2023-04-15,RevenueCenter_9,90.0,0.0,0.0,4,15,5,1,0,90.0,40.0,1025.0,330.0,40.0,945.0,70.0,0.0,80.0,260.0,0.0,0.0,0.0
2023-04-16,RevenueCenter_9,35.0,0.0,230.0,4,16,6,0,0,265.0,90.0,475.0,445.0,90.0,285.0,150.0,0.0,190.0,295.0,0.0,0.0,0.0
2023-04-17,RevenueCenter_9,0.0,0.0,45.0,4,17,0,0,0,45.0,265.0,280.0,160.0,35.0,60.0,0.0,230.0,220.0,160.0,0.0,0.0,0.0
2023-04-18,RevenueCenter_9,0.0,0.0,280.0,4,18,1,0,0,280.0,45.0,170.0,215.0,0.0,35.0,35.0,45.0,135.0,180.0,0.0,0.0,0.0
2023-04-19,RevenueCenter_9,45.0,0.0,45.0,4,19,2,0,0,90.0,280.0,505.0,295.0,0.0,195.0,50.0,280.0,310.0,205.0,0.0,0.0,40.0
2023-04-20,RevenueCenter_9,0.0,0.0,235.0,4,20,3,0,1,235.0,90.0,515.0,115.0,45.0,245.0,80.0,45.0,235.0,35.0,0.0,35.0,0.0
2023-04-21,RevenueCenter_9,0.0,35.0,105.0,4,21,4,1,1,140.0,235.0,40.0,480.0,0.0,40.0,20.0,235.0,0.0,255.0,0.0,0.0,205.0
2023-04-22,RevenueCenter_9,205.0,35.0,280.0,4,22,5,1,1,520.0,140.0,90.0,140.0,0.0,90.0,140.0,105.0,0.0,0.0,35.0,0.0,0.0
2023-04-23,RevenueCenter_9,0.0,0.0,45.0,4,23,6,0,1,45.0,520.0,265.0,125.0,205.0,35.0,0.0,280.0,230.0,90.0,35.0,0.0,35.0
2023-04-24,RevenueCenter_9,35.0,0.0,20.0,4,24,0,0,0,55.0,45.0,45.0,1160.0,0.0,0.0,0.0,45.0,45.0,1125.0,0.0,0.0,35.0
2023-04-25,RevenueCenter_9,235.0,0.0,0.0,4,25,1,0,0,235.0,55.0,280.0,605.0,35.0,0.0,195.0,20.0,280.0,410.0,0.0,0.0,0.0
2023-04-26,RevenueCenter_9,35.0,0.0,105.0,4,26,2,0,0,140.0,235.0,90.0,855.0,235.0,45.0,90.0,0.0,45.0,715.0,0.0,0.0,50.0
2023-04-27,RevenueCenter_9,195.0,20.0,20.0,4,27,3,0,0,235.0,140.0,235.0,55.0,35.0,0.0,55.0,105.0,235.0,0.0,0.0,0.0,0.0
2023-04-28,RevenueCenter_9,0.0,0.0,60.0,4,28,4,1,0,60.0,235.0,140.0,360.0,195.0,0.0,360.0,20.0,105.0,0.0,20.0,35.0,0.0
2023-04-29,RevenueCenter_9,70.0,0.0,60.0,4,29,5,1,0,130.0,60.0,520.0,495.0,0.0,205.0,290.0,60.0,280.0,105.0,0.0,35.0,100.0
2023-04-30,RevenueCenter_9,60.0,0.0,420.0,4,30,6,0,0,480.0,130.0,45.0,130.0,70.0,0.0,90.0,60.0,45.0,40.0,0.0,0.0,0.0
2023-05-01,RevenueCenter_9,180.0,0.0,300.0,5,1,0,0,0,480.0,480.0,55.0,295.0,60.0,35.0,35.0,420.0,20.0,260.0,0.0,0.0,0.0
2023-05-02,RevenueCenter_9,0.0,70.0,145.0,5,2,1,0,0,215.0,480.0,235.0,575.0,180.0,235.0,0.0,300.0,0.0,575.0,0.0,0.0,0.0
2023-05-03,RevenueCenter_9,365.0,0.0,0.0,5,3,2,0,0,365.0,215.0,140.0,720.0,0.0,35.0,40.0,145.0,105.0,645.0,70.0,0.0,35.0
2023-05-04,RevenueCenter_9,160.0,225.0,0.0,5,4,3,0,0,385.0,365.0,235.0,945.0,365.0,195.0,235.0,0.0,20.0,675.0,0.0,20.0,35.0
2023-05-05,RevenueCenter_9,110.0,185.0,475.0,5,5,4,1,0,770.0,385.0,60.0,360.0,160.0,0.0,35.0,0.0,60.0,325.0,225.0,0.0,0.0
2023-05-06,RevenueCenter_9,105.0,280.0,195.0,5,6,5,1,0,580.0,770.0,130.0,580.0,110.0,70.0,140.0,475.0,60.0,440.0,185.0,0.0,0.0
2023-05-07,RevenueCenter_9,140.0,35.0,365.0,5,7,6,0,0,540.0,580.0,480.0,365.0,105.0,60.0,115.0,195.0,420.0,250.0,280.0,0.0,0.0
2023-05-08,RevenueCenter_9,40.0,140.0,0.0,5,8,0,0,0,180.0,540.0,480.0,1025.0,140.0,180.0,945.0,365.0,300.0,80.0,35.0,0.0,0.0
2023-05-09,RevenueCenter_9,0.0,0.0,170.0,5,9,1,0,0,170.0,180.0,215.0,475.0,40.0,0.0,285.0,0.0,145.0,190.0,140.0,70.0,0.0
2023-05-10,RevenueCenter_9,245.0,0.0,95.0,5,10,2,0,0,340.0,170.0,365.0,280.0,0.0,365.0,60.0,170.0,0.0,220.0,0.0,0.0,0.0
2023-05-11,RevenueCenter_9,70.0,0.0,35.0,5,11,3,0,0,105.0,340.0,385.0,170.0,245.0,160.0,35.0,95.0,0.0,135.0,0.0,225.0,0.0
2023-05-12,RevenueCenter_9,0.0,125.0,35.0,5,12,4,1,0,160.0,105.0,770.0,505.0,70.0,110.0,195.0,35.0,475.0,310.0,0.0,185.0,0.0
2023-05-13,RevenueCenter_9,625.0,190.0,335.0,5,13,5,1,0,1150.0,160.0,580.0,515.0,0.0,105.0,245.0,35.0,195.0,235.0,125.0,280.0,35.0
2023-05-14,RevenueCenter_9,20.0,0.0,395.0,5,14,6,0,0,415.0,1150.0,540.0,40.0,625.0,140.0,40.0,335.0,365.0,0.0,190.0,35.0,0.0
2023-05-15,RevenueCenter_9,0.0,320.0,0.0,5,15,0,0,0,320.0,415.0,180.0,90.0,20.0,40.0,90.0,395.0,0.0,0.0,0.0,140.0,0.0
2023-05-16,RevenueCenter_9,0.0,0.0,585.0,5,16,1,0,0,585.0,320.0,170.0,265.0,0.0,0.0,35.0,0.0,170.0,230.0,320.0,0.0,0.0
2023-05-17,RevenueCenter_9,125.0,0.0,40.0,5,17,2,0,0,165.0,585.0,340.0,45.0,0.0,245.0,0.0,585.0,95.0,45.0,0.0,0.0,0.0
2023-05-18,RevenueCenter_9,205.0,0.0,50.0,5,18,3,0,0,255.0,165.0,105.0,280.0,125.0,70.0,0.0,40.0,35.0,280.0,0.0,0.0,0.0
2023-05-19,RevenueCenter_9,250.0,0.0,50.0,5,19,4,1,0,300.0,255.0,160.0,90.0,205.0,0.0,45.0,50.0,35.0,45.0,0.0,125.0,0.0
2023-05-20,RevenueCenter_9,0.0,40.0,580.0,5,20,5,1,0,620.0,300.0,1150.0,235.0,250.0,625.0,0.0,50.0,335.0,235.0,0.0,190.0,0.0
2023-05-21,RevenueCenter_9,120.0,0.0,80.0,5,21,6,0,0,200.0,620.0,415.0,140.0,0.0,20.0,0.0,580.0,395.0,105.0,40.0,0.0,35.0
2023-05-22,RevenueCenter_9,0.0,130.0,255.0,5,22,0,0,0,385.0,200.0,320.0,520.0,120.0,0.0,205.0,80.0,0.0,280.0,0.0,320.0,35.0
2023-05-23,RevenueCenter_9,110.0,65.0,85.0,5,23,1,0,0,260.0,385.0,585.0,45.0,0.0,0.0,0.0,255.0,585.0,45.0,130.0,0.0,0.0
2023-05-24,RevenueCenter_9,605.0,75.0,0.0,5,24,2,0,0,680.0,260.0,165.0,55.0,110.0,125.0,35.0,85.0,40.0,20.0,65.0,0.0,0.0
2023-05-25,RevenueCenter_9,550.0,0.0,405.0,5,25,3,0,0,955.0,680.0,255.0,235.0,605.0,205.0,235.0,0.0,50.0,0.0,75.0,0.0,0.0
2023-05-26,RevenueCenter_9,645.0,0.0,70.0,5,26,4,1,0,715.0,955.0,300.0,140.0,550.0,250.0,35.0,405.0,50.0,105.0,0.0,0.0,0.0
2023-05-27,RevenueCenter_9,55.0,585.0,0.0,5,27,5,1,0,640.0,715.0,620.0,235.0,645.0,0.0,195.0,70.0,580.0,20.0,0.0,40.0,20.0
2023-05-28,RevenueCenter_9,40.0,170.0,170.0,5,28,6,0,0,380.0,640.0,200.0,60.0,55.0,120.0,0.0,0.0,80.0,60.0,585.0,0.0,0.0
2023-05-29,RevenueCenter_9,105.0,40.0,160.0,5,29,0,0,0,305.0,380.0,385.0,130.0,40.0,0.0,70.0,170.0,255.0,60.0,170.0,130.0,0.0
2023-05-30,RevenueCenter_9,505.0,0.0,0.0,5,30,1,0,0,505.0,305.0,260.0,480.0,105.0,110.0,60.0,160.0,85.0,420.0,40.0,65.0,0.0
2023-05-31,RevenueCenter_9,445.0,0.0,105.0,5,31,2,0,0,550.0,505.0,680.0,480.0,505.0,605.0,180.0,0.0,0.0,300.0,0.0,75.0,0.0
2023-06-01,RevenueCenter_9,70.0,55.0,175.0,6,1,3,0,0,300.0,550.0,955.0,215.0,445.0,550.0,0.0,105.0,405.0,145.0,0.0,0.0,70.0
2023-06-02,RevenueCenter_9,40.0,0.0,135.0,6,2,4,1,0,175.0,300.0,715.0,365.0,70.0,645.0,365.0,175.0,70.0,0.0,55.0,0.0,0.0
2023-06-03,RevenueCenter_9,125.0,110.0,355.0,6,3,5,1,0,590.0,175.0,640.0,385.0,40.0,55.0,160.0,135.0,0.0,0.0,0.0,585.0,225.0
2023-06-04,RevenueCenter_9,55.0,0.0,90.0,6,4,6,0,0,145.0,590.0,380.0,770.0,125.0,40.0,110.0,355.0,170.0,475.0,110.0,170.0,185.0
2023-06-05,RevenueCenter_9,105.0,0.0,295.0,6,5,0,0,0,400.0,145.0,305.0,580.0,55.0,105.0,105.0,90.0,160.0,195.0,0.0,40.0,280.0
2023-06-06,RevenueCenter_9,145.0,45.0,115.0,6,6,1,0,0,305.0,400.0,505.0,540.0,105.0,505.0,140.0,295.0,0.0,365.0,0.0,0.0,35.0
2023-06-07,RevenueCenter_9,220.0,0.0,45.0,6,7,2,0,0,265.0,305.0,550.0,180.0,145.0,445.0,40.0,115.0,105.0,0.0,45.0,0.0,140.0
2023-06-08,RevenueCenter_9,385.0,35.0,40.0,6,8,3,0,0,460.0,265.0,300.0,170.0,220.0,70.0,0.0,45.0,175.0,170.0,0.0,55.0,0.0
2023-06-09,RevenueCenter_9,430.0,0.0,85.0,6,9,4,1,0,515.0,460.0,175.0,340.0,385.0,40.0,245.0,40.0,135.0,95.0,35.0,0.0,0.0
2023-06-10,RevenueCenter_9,70.0,0.0,90.0,6,10,5,1,0,160.0,515.0,590.0,105.0,430.0,125.0,70.0,85.0,355.0,35.0,0.0,110.0,0.0
2023-06-11,RevenueCenter_9,35.0,0.0,70.0,6,11,6,0,0,105.0,160.0,145.0,160.0,70.0,55.0,0.0,90.0,90.0,35.0,0.0,0.0,125.0
2023-06-12,RevenueCenter_9,115.0,0.0,220.0,6,12,0,0,0,335.0,105.0,400.0,1150.0,35.0,105.0,625.0,70.0,295.0,335.0,0.0,0.0,190.0
2023-06-13,RevenueCenter_9,180.0,0.0,35.0,6,13,1,0,0,215.0,335.0,305.0,415.0,115.0,145.0,20.0,220.0,115.0,395.0,0.0,45.0,0.0
2023-06-14,RevenueCenter_9,280.0,0.0,140.0,6,14,2,0,0,420.0,215.0,265.0,320.0,180.0,220.0,0.0,35.0,45.0,0.0,0.0,0.0,320.0
2023-06-15,RevenueCenter_9,150.0,70.0,45.0,6,15,3,0,0,265.0,420.0,460.0,585.0,280.0,385.0,0.0,140.0,40.0,585.0,0.0,35.0,0.0
2023-06-16,RevenueCenter_9,70.0,0.0,35.0,6,16,4,1,0,105.0,265.0,515.0,165.0,150.0,430.0,125.0,45.0,85.0,40.0,70.0,0.0,0.0
2023-06-17,RevenueCenter_9,0.0,0.0,125.0,6,17,5,1,0,125.0,105.0,160.0,255.0,70.0,70.0,205.0,35.0,90.0,50.0,0.0,0.0,0.0
2023-06-18,RevenueCenter_9,45.0,0.0,35.0,6,18,6,0,0,80.0,125.0,105.0,300.0,0.0,35.0,250.0,125.0,70.0,50.0,0.0,0.0,0.0
2023-06-19,RevenueCenter_9,50.0,0.0,35.0,6,19,0,0,0,85.0,80.0,335.0,620.0,45.0,115.0,0.0,35.0,220.0,580.0,0.0,0.0,40.0
2023-06-20,RevenueCenter_9,0.0,0.0,260.0,6,20,1,0,1,260.0,85.0,215.0,200.0,50.0,180.0,120.0,35.0,35.0,80.0,0.0,0.0,0.0
2023-06-21,RevenueCenter_9,20.0,0.0,60.0,6,21,2,0,0,80.0,260.0,420.0,385.0,0.0,280.0,0.0,260.0,140.0,255.0,0.0,0.0,130.0
2023-06-22,RevenueCenter_9,55.0,70.0,20.0,6,22,3,0,0,145.0,80.0,265.0,260.0,20.0,150.0,110.0,60.0,45.0,85.0,0.0,70.0,65.0
2023-06-23,RevenueCenter_9,140.0,115.0,230.0,6,23,4,1,0,485.0,145.0,105.0,680.0,55.0,70.0,605.0,20.0,35.0,0.0,70.0,0.0,75.0
2023-06-24,RevenueCenter_9,0.0,0.0,575.0,6,24,5,1,0,575.0,485.0,125.0,955.0,140.0,0.0,550.0,230.0,125.0,405.0,115.0,0.0,0.0
2023-06-25,RevenueCenter_9,105.0,0.0,470.0,6,25,6,0,0,575.0,575.0,80.0,715.0,0.0,45.0,645.0,575.0,35.0,70.0,0.0,0.0,0.0
2023-06-26,RevenueCenter_9,210.0,160.0,300.0,6,26,0,0,0,670.0,575.0,85.0,640.0,105.0,50.0,55.0,470.0,35.0,0.0,0.0,0.0,585.0
2023-06-27,RevenueCenter_9,0.0,220.0,20.0,6,27,1,0,0,240.0,670.0,260.0,380.0,210.0,0.0,40.0,300.0,260.0,170.0,160.0,0.0,170.0
2023-06-28,RevenueCenter_9,175.0,0.0,0.0,6,28,2,0,1,175.0,240.0,80.0,305.0,0.0,20.0,105.0,20.0,60.0,160.0,220.0,0.0,40.0
2023-06-29,RevenueCenter_9,165.0,0.0,370.0,6,29,3,0,1,535.0,175.0,145.0,505.0,175.0,55.0,505.0,0.0,20.0,0.0,0.0,70.0,0.0
2023-06-30,RevenueCenter_9,35.0,0.0,525.0,6,30,4,1,1,560.0,535.0,485.0,550.0,165.0,140.0,445.0,370.0,230.0,105.0,0.0,115.0,0.0
2023-07-01,RevenueCenter_9,80.0,0.0,225.0,7,1,5,1,0,305.0,560.0,575.0,300.0,35.0,0.0,70.0,525.0,575.0,175.0,0.0,0.0,55.0
2023-07-02,RevenueCenter_9,0.0,0.0,90.0,7,2,6,0,0,90.0,305.0,575.0,175.0,80.0,105.0,40.0,225.0,470.0,135.0,0.0,0.0,0.0
2023-07-03,RevenueCenter_9,275.0,0.0,0.0,7,3,0,0,0,275.0,90.0,670.0,590.0,0.0,210.0,125.0,90.0,300.0,355.0,0.0,160.0,110.0
2023-07-04,RevenueCenter_9,0.0,0.0,165.0,7,4,1,0,0,165.0,275.0,240.0,145.0,275.0,0.0,55.0,0.0,20.0,90.0,0.0,220.0,0.0
2023-07-05,RevenueCenter_9,50.0,20.0,320.0,7,5,2,0,0,390.0,165.0,175.0,400.0,0.0,175.0,105.0,165.0,0.0,295.0,0.0,0.0,0.0
2023-07-06,RevenueCenter_9,245.0,0.0,35.0,7,6,3,0,0,280.0,390.0,535.0,305.0,50.0,165.0,145.0,320.0,370.0,115.0,20.0,0.0,45.0
2023-07-07,RevenueCenter_9,125.0,0.0,230.0,7,7,4,1,0,355.0,280.0,560.0,265.0,245.0,35.0,220.0,35.0,525.0,45.0,0.0,0.0,0.0
2023-07-08,RevenueCenter_9,35.0,305.0,245.0,7,8,5,1,0,585.0,355.0,305.0,460.0,125.0,80.0,385.0,230.0,225.0,40.0,0.0,0.0,35.0
2023-07-09,RevenueCenter_9,150.0,0.0,185.0,7,9,6,0,0,335.0,585.0,90.0,515.0,35.0,0.0,430.0,245.0,90.0,85.0,305.0,0.0,0.0
2023-07-10,RevenueCenter_9,0.0,0.0,255.0,7,10,0,0,0,255.0,335.0,275.0,160.0,150.0,275.0,70.0,185.0,0.0,90.0,0.0,0.0,0.0
2023-07-11,RevenueCenter_9,20.0,0.0,355.0,7,11,1,0,0,375.0,255.0,165.0,105.0,0.0,0.0,35.0,255.0,165.0,70.0,0.0,0.0,0.0
2023-07-12,RevenueCenter_9,0.0,0.0,75.0,7,12,2,0,0,75.0,375.0,390.0,335.0,20.0,50.0,115.0,355.0,320.0,220.0,0.0,20.0,0.0
2023-07-13,RevenueCenter_9,70.0,0.0,265.0,7,13,3,0,0,335.0,75.0,280.0,215.0,0.0,245.0,180.0,75.0,35.0,35.0,0.0,0.0,0.0
2023-07-14,RevenueCenter_9,130.0,250.0,95.0,7,14,4,1,0,475.0,335.0,355.0,420.0,70.0,125.0,280.0,265.0,230.0,140.0,0.0,0.0,0.0
2023-07-15,RevenueCenter_9,280.0,0.0,650.0,7,15,5,1,0,930.0,475.0,585.0,265.0,130.0,35.0,150.0,95.0,245.0,45.0,250.0,305.0,70.0
2023-07-16,RevenueCenter_9,440.0,0.0,150.0,7,16,6,0,0,590.0,930.0,335.0,105.0,280.0,150.0,70.0,650.0,185.0,35.0,0.0,0.0,0.0
2023-07-17,RevenueCenter_9,0.0,0.0,380.0,7,17,0,0,0,380.0,590.0,255.0,125.0,440.0,0.0,0.0,150.0,255.0,125.0,0.0,0.0,0.0
2023-07-18,RevenueCenter_9,275.0,310.0,0.0,7,18,1,0,0,585.0,380.0,375.0,80.0,0.0,20.0,45.0,380.0,355.0,35.0,0.0,0.0,0.0
2023-07-19,RevenueCenter_9,17.5,0.0,585.0,7,19,2,0,0,602.5,585.0,75.0,85.0,275.0,0.0,50.0,0.0,75.0,35.0,310.0,0.0,0.0
2023-07-20,RevenueCenter_9,235.0,185.0,475.0,7,20,3,0,0,895.0,602.5,335.0,260.0,17.5,70.0,0.0,585.0,265.0,260.0,0.0,0.0,0.0
2023-07-21,RevenueCenter_9,80.0,335.0,235.0,7,21,4,1,0,650.0,895.0,475.0,80.0,235.0,130.0,20.0,475.0,95.0,60.0,185.0,250.0,0.0
2023-07-22,RevenueCenter_9,80.0,35.0,0.0,7,22,5,1,0,115.0,650.0,930.0,145.0,80.0,280.0,55.0,235.0,650.0,20.0,335.0,0.0,70.0
2023-07-23,RevenueCenter_9,105.0,205.0,685.0,7,23,6,0,0,995.0,115.0,590.0,485.0,80.0,440.0,140.0,0.0,150.0,230.0,35.0,0.0,115.0
2023-07-24,RevenueCenter_9,300.0,0.0,110.0,7,24,0,0,0,410.0,995.0,380.0,575.0,105.0,0.0,0.0,685.0,380.0,575.0,205.0,0.0,0.0
2023-07-25,RevenueCenter_9,0.0,0.0,490.0,7,25,1,0,0,490.0,410.0,585.0,575.0,300.0,275.0,105.0,110.0,0.0,470.0,0.0,310.0,0.0
2023-07-26,RevenueCenter_9,815.0,0.0,345.0,7,26,2,0,0,1160.0,490.0,602.5,670.0,0.0,17.5,210.0,490.0,585.0,300.0,0.0,0.0,160.0
2023-07-27,RevenueCenter_9,0.0,0.0,885.0,7,27,3,0,0,885.0,1160.0,895.0,240.0,815.0,235.0,0.0,345.0,475.0,20.0,0.0,185.0,220.0
2023-07-28,RevenueCenter_9,50.0,0.0,115.0,7,28,4,1,0,165.0,885.0,650.0,175.0,0.0,80.0,175.0,885.0,235.0,0.0,0.0,335.0,0.0
2023-07-29,RevenueCenter_9,290.0,0.0,585.0,7,29,5,1,0,875.0,165.0,115.0,535.0,50.0,80.0,165.0,115.0,0.0,370.0,0.0,35.0,0.0
2023-07-30,RevenueCenter_9,230.0,150.0,905.0,7,30,6,0,0,1285.0,875.0,995.0,560.0,290.0,105.0,35.0,585.0,685.0,525.0,0.0,205.0,0.0
2023-07-31,RevenueCenter_9,45.0,35.0,840.0,7,31,0,0,0,920.0,1285.0,410.0,305.0,230.0,300.0,80.0,905.0,110.0,225.0,150.0,0.0,0.0
