Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,BreakFast,BreakFast_lag_1d,BreakFast_lag_1w,BreakFast_lag_1m
2023-12-20,RevenueCenter_1,12,2,0,0,1468.9,123.0,519.0,577.0
2023-12-21,RevenueCenter_1,12,3,0,0,548.9,1468.9,563.0,864.5
2023-12-22,RevenueCenter_1,12,4,1,0,469.75,548.9,211.0,665.0
2023-12-23,RevenueCenter_1,12,5,1,0,736.0,469.75,340.0,850.0
2023-12-24,RevenueCenter_1,12,6,0,0,2007.0,736.0,582.0,594.0
2023-12-25,RevenueCenter_1,12,0,0,0,1147.0,2007.0,469.0,448.0
2023-12-26,RevenueCenter_1,12,1,0,0,1334.0,1147.0,123.0,1057.0
2023-12-27,RevenueCenter_1,12,2,0,0,1556.0,1334.0,1468.9,272.0
2023-12-28,RevenueCenter_1,12,3,0,0,2099.0,1556.0,548.9,240.0
2023-12-29,RevenueCenter_1,12,4,1,0,950.0,2099.0,469.75,1420.0
2023-12-30,RevenueCenter_1,12,5,1,0,1253.0,950.0,736.0,1795.0
2023-12-31,RevenueCenter_1,12,6,0,1,1337.0,1253.0,2007.0,1437.0
2024-01-01,RevenueCenter_1,1,0,0,1,1374.0,1337.0,1147.0,2189.0
2024-01-02,RevenueCenter_1,1,1,0,0,817.8,1374.0,1334.0,110.0
2024-01-03,RevenueCenter_1,1,2,0,0,0.0,817.8,1556.0,375.0
2024-01-04,RevenueCenter_1,1,3,0,0,6179.8,0.0,2099.0,128.0
2024-01-05,RevenueCenter_1,1,4,1,0,3023.8,6179.8,950.0,1393.0
2024-01-06,RevenueCenter_1,1,5,1,0,560.0,3023.8,1253.0,191.0
2024-01-07,RevenueCenter_1,1,6,0,0,1309.8,560.0,1337.0,521.0
2024-01-08,RevenueCenter_1,1,0,0,0,1890.0,1309.8,1374.0,785.0
2024-01-09,RevenueCenter_1,1,1,0,0,1910.0,1890.0,817.8,1837.0
2024-01-10,RevenueCenter_1,1,2,0,0,1472.0,1910.0,0.0,443.0
2024-01-11,RevenueCenter_1,1,3,0,0,565.8,1472.0,6179.8,347.5
2024-01-12,RevenueCenter_1,1,4,1,0,2750.8,565.8,3023.8,519.0
2024-01-13,RevenueCenter_1,1,5,1,0,1696.0,2750.8,560.0,563.0
2024-01-14,RevenueCenter_1,1,6,0,0,982.8,1696.0,1309.8,211.0
2024-01-15,RevenueCenter_1,1,0,0,0,3110.0,982.8,1890.0,340.0
2024-01-16,RevenueCenter_1,1,1,0,0,1942.6,3110.0,1910.0,582.0
2024-01-17,RevenueCenter_1,1,2,0,0,1376.8,1942.6,1472.0,469.0
2024-01-18,RevenueCenter_1,1,3,0,0,3904.0,1376.8,565.8,123.0
2024-01-19,RevenueCenter_1,1,4,1,0,3618.6,3904.0,2750.8,1468.9
2024-01-20,RevenueCenter_1,1,5,1,0,2518.0,3618.6,1696.0,548.9
2024-01-21,RevenueCenter_1,1,6,0,0,8210.8,2518.0,982.8,469.75
2024-01-22,RevenueCenter_1,1,0,0,0,1492.0,8210.8,3110.0,736.0
2024-01-23,RevenueCenter_1,1,1,0,0,1062.0,1492.0,1942.6,2007.0
2024-01-24,RevenueCenter_1,1,2,0,0,1148.0,1062.0,1376.8,1147.0
2024-01-25,RevenueCenter_1,1,3,0,0,914.0,1148.0,3904.0,1334.0
2024-01-26,RevenueCenter_1,1,4,1,0,2466.0,914.0,3618.6,1556.0
2024-01-27,RevenueCenter_1,1,5,1,0,2586.8,2466.0,2518.0,2099.0
2024-01-28,RevenueCenter_1,1,6,0,0,1639.6,2586.8,8210.8,950.0
2024-01-29,RevenueCenter_1,1,0,0,0,2079.6,1639.6,1492.0,1253.0
2024-01-30,RevenueCenter_1,1,1,0,0,1232.0,2079.6,1062.0,1337.0
2024-01-31,RevenueCenter_1,1,2,0,0,1390.0,1232.0,1148.0,1374.0
2024-02-01,RevenueCenter_1,2,3,0,0,1426.0,1390.0,914.0,817.8
2024-02-02,RevenueCenter_1,2,4,1,0,2318.0,1426.0,2466.0,0.0
2024-02-03,RevenueCenter_1,2,5,1,0,3036.0,2318.0,2586.8,6179.8
2024-02-04,RevenueCenter_1,2,6,0,0,3078.0,3036.0,1639.6,3023.8
2024-02-05,RevenueCenter_1,2,0,0,0,3010.0,3078.0,2079.6,560.0
2024-02-06,RevenueCenter_1,2,1,0,0,1474.0,3010.0,1232.0,1309.8
2024-02-07,RevenueCenter_1,2,2,0,0,2194.0,1474.0,1390.0,1890.0
2024-02-08,RevenueCenter_1,2,3,0,0,1868.0,2194.0,1426.0,1910.0
2024-02-09,RevenueCenter_1,2,4,1,0,3392.0,1868.0,2318.0,1472.0
2024-02-10,RevenueCenter_1,2,5,1,0,2734.8,3392.0,3036.0,565.8
2024-02-11,RevenueCenter_1,2,6,0,0,3592.0,2734.8,3078.0,2750.8
2024-02-12,RevenueCenter_1,2,0,0,0,3136.0,3592.0,3010.0,1696.0
2024-02-13,RevenueCenter_1,2,1,0,0,2788.0,3136.0,1474.0,982.8
2024-02-14,RevenueCenter_1,2,2,0,0,2528.0,2788.0,2194.0,3110.0
2024-02-15,RevenueCenter_1,2,3,0,0,2432.0,2528.0,1868.0,1942.6
2024-02-16,RevenueCenter_1,2,4,1,0,2570.8,2432.0,3392.0,1376.8
2024-02-17,RevenueCenter_1,2,5,1,0,2750.0,2570.8,2734.8,3904.0
2024-02-18,RevenueCenter_1,2,6,0,0,1366.0,2750.0,3592.0,3618.6
2024-02-19,RevenueCenter_1,2,0,0,0,2076.0,1366.0,3136.0,2518.0
2024-02-20,RevenueCenter_1,2,1,0,0,1826.0,2076.0,2788.0,8210.8
2024-02-21,RevenueCenter_1,2,2,0,0,2060.0,1826.0,2528.0,1492.0
2024-02-22,RevenueCenter_1,2,3,0,0,3184.0,2060.0,2432.0,1062.0
2024-02-23,RevenueCenter_1,2,4,1,0,834.0,3184.0,2570.8,1148.0
2024-02-24,RevenueCenter_1,2,5,1,0,4318.0,834.0,2750.0,914.0
2024-02-25,RevenueCenter_1,2,6,0,0,1754.0,4318.0,1366.0,2466.0
2024-02-26,RevenueCenter_1,2,0,0,0,3608.0,1754.0,2076.0,2586.8
2024-02-27,RevenueCenter_1,2,1,0,0,3282.8,3608.0,1826.0,1639.6
2024-02-28,RevenueCenter_1,2,2,0,0,781.0,3282.8,2060.0,2079.6
2024-02-29,RevenueCenter_1,2,3,0,0,1036.0,781.0,3184.0,1232.0
2024-03-01,RevenueCenter_1,3,4,1,0,2372.0,1036.0,834.0,1390.0
2024-03-02,RevenueCenter_1,3,5,1,0,1944.0,2372.0,4318.0,1426.0
2024-03-03,RevenueCenter_1,3,6,0,0,7984.0,1944.0,1754.0,2318.0
2024-03-04,RevenueCenter_1,3,0,0,0,1274.0,7984.0,3608.0,3036.0
2024-03-05,RevenueCenter_1,3,1,0,0,1639.8,1274.0,3282.8,3078.0
2024-03-06,RevenueCenter_1,3,2,0,0,3105.8,1639.8,781.0,3010.0
2024-03-07,RevenueCenter_1,3,3,0,0,1212.0,3105.8,1036.0,1474.0
2024-03-08,RevenueCenter_1,3,4,1,0,1842.0,1212.0,2372.0,2194.0
2024-03-09,RevenueCenter_1,3,5,1,0,3132.0,1842.0,1944.0,1868.0
2024-03-10,RevenueCenter_1,3,6,0,0,713.8,3132.0,7984.0,3392.0
2024-03-11,RevenueCenter_1,3,0,0,1,426.0,713.8,1274.0,2734.8
2024-03-12,RevenueCenter_1,3,1,0,0,1604.0,426.0,1639.8,3592.0
2024-03-13,RevenueCenter_1,3,2,0,0,752.8,1604.0,3105.8,3136.0
2024-03-14,RevenueCenter_1,3,3,0,0,854.0,752.8,1212.0,2788.0
2024-03-15,RevenueCenter_1,3,4,1,0,1060.0,854.0,1842.0,2528.0
2024-03-16,RevenueCenter_1,3,5,1,0,1599.0,1060.0,3132.0,2432.0
2024-03-17,RevenueCenter_1,3,6,0,0,718.0,1599.0,713.8,2570.8
2024-03-18,RevenueCenter_1,3,0,0,0,2584.0,718.0,426.0,2750.0
2024-03-19,RevenueCenter_1,3,1,0,0,3060.0,2584.0,1604.0,1366.0
2024-03-20,RevenueCenter_1,3,2,0,0,2742.0,3060.0,752.8,2076.0
2024-03-21,RevenueCenter_1,3,3,0,0,4150.0,2742.0,854.0,1826.0
2024-03-22,RevenueCenter_1,3,4,1,0,416.0,4150.0,1060.0,2060.0
2024-03-23,RevenueCenter_1,3,5,1,0,87.0,416.0,1599.0,3184.0
2024-03-24,RevenueCenter_1,3,6,0,0,440.0,87.0,718.0,834.0
2024-03-25,RevenueCenter_1,3,0,0,0,155.0,440.0,2584.0,4318.0
2024-03-26,RevenueCenter_1,3,1,0,0,340.5,155.0,3060.0,1754.0
2024-03-27,RevenueCenter_1,3,2,0,0,251.0,340.5,2742.0,3608.0
2024-03-28,RevenueCenter_1,3,3,0,0,66.0,251.0,4150.0,3282.8
2024-03-29,RevenueCenter_1,3,4,1,0,1021.0,66.0,416.0,781.0
2024-03-30,RevenueCenter_1,3,5,1,0,631.0,1021.0,87.0,1036.0
2024-03-31,RevenueCenter_1,3,6,0,0,607.0,631.0,440.0,2372.0
2024-04-01,RevenueCenter_1,4,0,0,0,0.0,607.0,155.0,1944.0
2024-04-02,RevenueCenter_1,4,1,0,0,643.0,0.0,340.5,7984.0
2024-04-03,RevenueCenter_1,4,2,0,0,374.0,643.0,251.0,1274.0
2024-04-04,RevenueCenter_1,4,3,0,0,469.0,374.0,66.0,1639.8
2024-04-05,RevenueCenter_1,4,4,1,0,701.0,469.0,1021.0,3105.8
2024-04-06,RevenueCenter_1,4,5,1,0,875.0,701.0,631.0,1212.0
2024-04-07,RevenueCenter_1,4,6,0,0,932.0,875.0,607.0,1842.0
2024-04-08,RevenueCenter_1,4,0,0,1,110.0,932.0,0.0,3132.0
2024-04-09,RevenueCenter_1,4,1,0,1,866.0,110.0,643.0,713.8
2024-04-10,RevenueCenter_1,4,2,0,1,1308.25,866.0,374.0,426.0
2024-04-11,RevenueCenter_1,4,3,0,1,1357.0,1308.25,469.0,1604.0
2024-04-12,RevenueCenter_1,4,4,1,1,937.0,1357.0,701.0,752.8
2024-04-13,RevenueCenter_1,4,5,1,0,1245.0,937.0,875.0,854.0
2024-04-14,RevenueCenter_1,4,6,0,0,153.0,1245.0,932.0,1060.0
2024-04-15,RevenueCenter_1,4,0,0,0,387.0,153.0,110.0,1599.0
2024-04-16,RevenueCenter_1,4,1,0,0,930.3,387.0,866.0,718.0
2024-04-17,RevenueCenter_1,4,2,0,0,748.0,930.3,1308.25,2584.0
2024-04-18,RevenueCenter_1,4,3,0,0,979.3,748.0,1357.0,3060.0
2024-04-19,RevenueCenter_1,4,4,1,0,1437.5,979.3,937.0,2742.0
2024-04-20,RevenueCenter_1,4,5,1,0,1119.0,1437.5,1245.0,4150.0
2024-04-21,RevenueCenter_1,4,6,0,0,608.5,1119.0,153.0,416.0
2024-04-22,RevenueCenter_1,4,0,0,0,335.0,608.5,387.0,87.0
2024-04-23,RevenueCenter_1,4,1,0,0,456.7,335.0,930.3,440.0
2024-04-24,RevenueCenter_1,4,2,0,0,421.0,456.7,748.0,155.0
2024-04-25,RevenueCenter_1,4,3,0,0,631.0,421.0,979.3,340.5
2024-04-26,RevenueCenter_1,4,4,1,0,1005.0,631.0,1437.5,251.0
2024-04-27,RevenueCenter_1,4,5,1,0,736.0,1005.0,1119.0,66.0
2024-04-28,RevenueCenter_1,4,6,0,0,863.0,736.0,608.5,1021.0
2024-04-29,RevenueCenter_1,4,0,0,0,1064.7,863.0,335.0,631.0
2024-04-30,RevenueCenter_1,4,1,0,0,566.0,1064.7,456.7,607.0
2023-01-31,RevenueCenter_2,1,1,0,0,672.0,575.0,190.0,35.0
2023-02-01,RevenueCenter_2,2,2,0,0,684.0,672.0,778.0,608.5
2023-02-02,RevenueCenter_2,2,3,0,0,389.5,684.0,335.0,234.0
2023-02-03,RevenueCenter_2,2,4,1,0,271.0,389.5,397.0,72.0
2023-02-04,RevenueCenter_2,2,5,1,0,143.5,271.0,331.0,704.0
2023-02-05,RevenueCenter_2,2,6,0,0,250.0,143.5,162.0,97.0
2023-02-06,RevenueCenter_2,2,0,0,0,574.0,250.0,575.0,120.0
2023-02-07,RevenueCenter_2,2,1,0,0,393.0,574.0,672.0,254.0
2023-02-08,RevenueCenter_2,2,2,0,0,518.5,393.0,684.0,218.0
2023-02-09,RevenueCenter_2,2,3,0,0,1135.0,518.5,389.5,509.0
2023-02-10,RevenueCenter_2,2,4,1,0,462.0,1135.0,271.0,325.0
2023-02-11,RevenueCenter_2,2,5,1,0,431.0,462.0,143.5,466.0
2023-02-12,RevenueCenter_2,2,6,0,0,880.0,431.0,250.0,262.5
2023-02-13,RevenueCenter_2,2,0,0,0,245.0,880.0,574.0,50.0
2023-02-14,RevenueCenter_2,2,1,0,0,621.0,245.0,393.0,35.0
2023-02-15,RevenueCenter_2,2,2,0,0,290.0,621.0,518.5,236.0
2023-02-16,RevenueCenter_2,2,3,0,0,411.5,290.0,1135.0,210.0
2023-02-17,RevenueCenter_2,2,4,1,0,526.0,411.5,462.0,447.0
2023-02-18,RevenueCenter_2,2,5,1,0,197.0,526.0,431.0,594.0
2023-02-19,RevenueCenter_2,2,6,0,0,233.0,197.0,880.0,56.0
2023-02-20,RevenueCenter_2,2,0,0,0,574.0,233.0,245.0,100.0
2023-02-21,RevenueCenter_2,2,1,0,0,91.0,574.0,621.0,1636.0
2023-02-22,RevenueCenter_2,2,2,0,0,695.0,91.0,290.0,285.0
2023-02-23,RevenueCenter_2,2,3,0,0,746.0,695.0,411.5,190.0
2023-02-24,RevenueCenter_2,2,4,1,0,899.0,746.0,526.0,778.0
2023-02-25,RevenueCenter_2,2,5,1,0,1116.0,899.0,197.0,335.0
2023-02-26,RevenueCenter_2,2,6,0,0,247.0,1116.0,233.0,397.0
2023-02-27,RevenueCenter_2,2,0,0,0,401.0,247.0,574.0,331.0
2023-02-28,RevenueCenter_2,2,1,0,0,110.0,401.0,91.0,162.0
2023-03-01,RevenueCenter_2,3,2,0,0,360.0,110.0,695.0,575.0
2023-03-02,RevenueCenter_2,3,3,0,0,706.5,360.0,746.0,672.0
2023-03-03,RevenueCenter_2,3,4,1,0,716.0,706.5,899.0,684.0
2023-03-04,RevenueCenter_2,3,5,1,0,263.0,716.0,1116.0,389.5
2023-03-05,RevenueCenter_2,3,6,0,0,1780.0,263.0,247.0,271.0
2023-03-06,RevenueCenter_2,3,0,0,0,195.0,1780.0,401.0,143.5
2023-03-07,RevenueCenter_2,3,1,0,0,297.25,195.0,110.0,250.0
2023-03-08,RevenueCenter_2,3,2,0,0,361.0,297.25,360.0,574.0
2023-03-09,RevenueCenter_2,3,3,0,0,272.0,361.0,706.5,393.0
2023-03-10,RevenueCenter_2,3,4,1,0,155.0,272.0,716.0,518.5
2023-03-11,RevenueCenter_2,3,5,1,0,131.0,155.0,263.0,1135.0
2023-03-12,RevenueCenter_2,3,6,0,0,281.0,131.0,1780.0,462.0
2023-03-13,RevenueCenter_2,3,0,0,0,294.0,281.0,195.0,431.0
2023-03-14,RevenueCenter_2,3,1,0,0,272.0,294.0,297.25,880.0
2023-03-15,RevenueCenter_2,3,2,0,0,433.0,272.0,361.0,245.0
2023-03-16,RevenueCenter_2,3,3,0,0,356.0,433.0,272.0,621.0
2023-03-17,RevenueCenter_2,3,4,1,0,1321.0,356.0,155.0,290.0
2023-03-18,RevenueCenter_2,3,5,1,0,425.0,1321.0,131.0,411.5
2023-03-19,RevenueCenter_2,3,6,0,0,277.0,425.0,281.0,526.0
2023-03-20,RevenueCenter_2,3,0,0,0,95.0,277.0,294.0,197.0
2023-03-21,RevenueCenter_2,3,1,0,0,619.5,95.0,272.0,233.0
2023-03-22,RevenueCenter_2,3,2,0,0,542.0,619.5,433.0,574.0
2023-03-23,RevenueCenter_2,3,3,0,1,0.0,542.0,356.0,91.0
2023-03-24,RevenueCenter_2,3,4,1,0,0.0,0.0,1321.0,695.0
2023-03-25,RevenueCenter_2,3,5,1,0,0.0,0.0,425.0,746.0
2023-03-27,RevenueCenter_2,3,0,0,0,60.0,0.0,277.0,899.0
2023-03-28,RevenueCenter_2,3,1,0,0,75.0,60.0,95.0,1116.0
2023-03-29,RevenueCenter_2,3,2,0,0,0.0,75.0,619.5,247.0
2023-03-30,RevenueCenter_2,3,3,0,0,0.0,0.0,542.0,401.0
2023-03-31,RevenueCenter_2,3,4,1,0,0.0,0.0,0.0,110.0
2023-04-01,RevenueCenter_2,4,5,1,0,0.0,0.0,0.0,360.0
2023-04-02,RevenueCenter_2,4,6,0,0,0.0,0.0,0.0,706.5
2023-04-03,RevenueCenter_2,4,0,0,0,0.0,0.0,60.0,716.0
2023-04-04,RevenueCenter_2,4,1,0,0,90.0,0.0,75.0,263.0
2023-04-05,RevenueCenter_2,4,2,0,0,71.0,90.0,0.0,1780.0
2023-04-06,RevenueCenter_2,4,3,0,0,395.0,71.0,0.0,195.0
2023-04-07,RevenueCenter_2,4,4,1,0,60.0,395.0,0.0,297.25
2023-04-08,RevenueCenter_2,4,5,1,0,97.0,60.0,0.0,361.0
2023-04-09,RevenueCenter_2,4,6,0,0,640.0,97.0,0.0,272.0
2023-04-10,RevenueCenter_2,4,0,0,0,250.0,640.0,0.0,155.0
2023-04-11,RevenueCenter_2,4,1,0,0,2066.0,250.0,90.0,131.0
2023-04-13,RevenueCenter_2,4,3,0,0,157.0,2066.0,71.0,281.0
2023-04-14,RevenueCenter_2,4,4,1,0,175.0,157.0,395.0,294.0
2023-04-15,RevenueCenter_2,4,5,1,0,90.0,175.0,60.0,272.0
2023-04-16,RevenueCenter_2,4,6,0,0,0.0,90.0,97.0,433.0
2023-04-17,RevenueCenter_2,4,0,0,0,169.0,0.0,640.0,356.0
2023-04-18,RevenueCenter_2,4,1,0,0,17.5,169.0,250.0,1321.0
2023-04-19,RevenueCenter_2,4,2,0,0,0.0,17.5,2066.0,425.0
2023-04-20,RevenueCenter_2,4,3,0,1,0.0,0.0,157.0,277.0
2023-04-21,RevenueCenter_2,4,4,1,1,0.0,0.0,175.0,95.0
2023-04-22,RevenueCenter_2,4,5,1,1,0.0,0.0,90.0,619.5
2023-04-23,RevenueCenter_2,4,6,0,1,258.0,0.0,0.0,542.0
2023-04-24,RevenueCenter_2,4,0,0,0,185.0,258.0,169.0,0.0
2023-04-25,RevenueCenter_2,4,1,0,0,90.0,185.0,17.5,0.0
2023-04-26,RevenueCenter_2,4,2,0,0,472.0,90.0,0.0,0.0
2023-04-27,RevenueCenter_2,4,3,0,0,717.5,472.0,0.0,60.0
2023-04-28,RevenueCenter_2,4,4,1,0,116.0,717.5,0.0,75.0
2023-04-29,RevenueCenter_2,4,5,1,0,165.0,116.0,0.0,0.0
2023-04-30,RevenueCenter_2,4,6,0,0,222.0,165.0,258.0,0.0
2023-05-01,RevenueCenter_2,5,0,0,0,238.0,222.0,185.0,0.0
2023-05-02,RevenueCenter_2,5,1,0,0,67.0,238.0,90.0,0.0
2023-05-03,RevenueCenter_2,5,2,0,0,298.0,67.0,472.0,0.0
2023-05-04,RevenueCenter_2,5,3,0,0,30.0,298.0,717.5,0.0
2023-05-05,RevenueCenter_2,5,4,1,0,0.0,30.0,116.0,90.0
2023-05-06,RevenueCenter_2,5,5,1,0,100.0,0.0,165.0,71.0
2023-05-07,RevenueCenter_2,5,6,0,0,80.0,100.0,222.0,395.0
2023-05-08,RevenueCenter_2,5,0,0,0,70.0,80.0,238.0,60.0
2023-05-09,RevenueCenter_2,5,1,0,0,228.0,70.0,67.0,97.0
2023-05-10,RevenueCenter_2,5,2,0,0,586.0,228.0,298.0,640.0
2023-05-11,RevenueCenter_2,5,3,0,0,1010.0,586.0,30.0,250.0
2023-05-12,RevenueCenter_2,5,4,1,0,203.0,1010.0,0.0,2066.0
2023-05-13,RevenueCenter_2,5,5,1,0,361.0,203.0,100.0,157.0
2023-05-14,RevenueCenter_2,5,6,0,0,30.0,361.0,80.0,175.0
2023-05-15,RevenueCenter_2,5,0,0,0,258.0,30.0,70.0,90.0
2023-05-16,RevenueCenter_2,5,1,0,0,309.0,258.0,228.0,0.0
2023-05-17,RevenueCenter_2,5,2,0,0,351.0,309.0,586.0,169.0
2023-05-18,RevenueCenter_2,5,3,0,0,326.0,351.0,1010.0,17.5
2023-05-19,RevenueCenter_2,5,4,1,0,246.0,326.0,203.0,0.0
2023-05-20,RevenueCenter_2,5,5,1,0,56.0,246.0,361.0,0.0
2023-05-21,RevenueCenter_2,5,6,0,0,75.0,56.0,30.0,0.0
2023-05-22,RevenueCenter_2,5,0,0,0,182.0,75.0,258.0,0.0
2023-05-23,RevenueCenter_2,5,1,0,0,410.0,182.0,309.0,258.0
2023-05-24,RevenueCenter_2,5,2,0,0,681.0,410.0,351.0,185.0
2023-05-25,RevenueCenter_2,5,3,0,0,456.0,681.0,326.0,90.0
2023-05-26,RevenueCenter_2,5,4,1,0,429.5,456.0,246.0,472.0
2023-05-27,RevenueCenter_2,5,5,1,0,86.0,429.5,56.0,717.5
2023-05-28,RevenueCenter_2,5,6,0,0,365.0,86.0,75.0,116.0
2023-05-29,RevenueCenter_2,5,0,0,0,381.0,365.0,182.0,165.0
2023-05-30,RevenueCenter_2,5,1,0,0,60.0,381.0,410.0,222.0
2023-05-31,RevenueCenter_2,5,2,0,0,463.0,60.0,681.0,238.0
2023-06-01,RevenueCenter_2,6,3,0,0,383.0,463.0,456.0,67.0
2023-06-02,RevenueCenter_2,6,4,1,0,456.5,383.0,429.5,298.0
2023-06-03,RevenueCenter_2,6,5,1,0,35.0,456.5,86.0,30.0
2023-06-04,RevenueCenter_2,6,6,0,0,190.0,35.0,365.0,0.0
2023-06-05,RevenueCenter_2,6,0,0,0,87.5,190.0,381.0,100.0
2023-06-06,RevenueCenter_2,6,1,0,0,292.5,87.5,60.0,80.0
2023-06-07,RevenueCenter_2,6,2,0,0,347.0,292.5,463.0,70.0
2023-06-08,RevenueCenter_2,6,3,0,0,221.0,347.0,383.0,228.0
2023-06-09,RevenueCenter_2,6,4,1,0,445.0,221.0,456.5,586.0
2023-06-10,RevenueCenter_2,6,5,1,0,0.0,445.0,35.0,1010.0
2023-06-11,RevenueCenter_2,6,6,0,0,65.0,0.0,190.0,203.0
2023-06-12,RevenueCenter_2,6,0,0,0,182.0,65.0,87.5,361.0
2023-06-13,RevenueCenter_2,6,1,0,0,125.0,182.0,292.5,30.0
2023-06-14,RevenueCenter_2,6,2,0,0,150.0,125.0,347.0,258.0
2023-06-15,RevenueCenter_2,6,3,0,0,214.0,150.0,221.0,309.0
2023-06-16,RevenueCenter_2,6,4,1,0,342.0,214.0,445.0,351.0
2023-06-17,RevenueCenter_2,6,5,1,0,322.0,342.0,0.0,326.0
2023-06-18,RevenueCenter_2,6,6,0,0,207.0,322.0,65.0,246.0
2023-06-19,RevenueCenter_2,6,0,0,0,502.0,207.0,182.0,56.0
2023-06-20,RevenueCenter_2,6,1,0,1,524.0,502.0,125.0,75.0
2023-06-21,RevenueCenter_2,6,2,0,0,278.0,524.0,150.0,182.0
2023-06-22,RevenueCenter_2,6,3,0,0,150.0,278.0,214.0,410.0
2023-06-23,RevenueCenter_2,6,4,1,0,140.0,150.0,342.0,681.0
2023-06-24,RevenueCenter_2,6,5,1,0,0.0,140.0,322.0,456.0
2023-06-25,RevenueCenter_2,6,6,0,0,65.0,0.0,207.0,429.5
2023-06-26,RevenueCenter_2,6,0,0,0,91.0,65.0,502.0,86.0
2023-06-27,RevenueCenter_2,6,1,0,0,76.0,91.0,524.0,365.0
2023-06-28,RevenueCenter_2,6,2,0,1,0.0,76.0,278.0,381.0
2023-06-29,RevenueCenter_2,6,3,0,1,62.0,0.0,150.0,60.0
2023-06-30,RevenueCenter_2,6,4,1,1,0.0,62.0,140.0,463.0
2023-07-01,RevenueCenter_2,7,5,1,0,111.0,0.0,0.0,383.0
2023-07-02,RevenueCenter_2,7,6,0,0,0.0,111.0,65.0,456.5
2023-07-03,RevenueCenter_2,7,0,0,0,0.0,0.0,91.0,35.0
2023-07-04,RevenueCenter_2,7,1,0,0,145.0,0.0,76.0,190.0
2023-07-05,RevenueCenter_2,7,2,0,0,0.0,145.0,0.0,87.5
2023-07-06,RevenueCenter_2,7,3,0,0,176.0,0.0,62.0,292.5
2023-07-07,RevenueCenter_2,7,4,1,0,116.0,176.0,0.0,347.0
2023-07-08,RevenueCenter_2,7,5,1,0,270.0,116.0,111.0,221.0
2023-07-09,RevenueCenter_2,7,6,0,0,202.0,270.0,0.0,445.0
2023-07-10,RevenueCenter_2,7,0,0,0,511.5,202.0,0.0,0.0
2023-07-11,RevenueCenter_2,7,1,0,0,716.0,511.5,145.0,65.0
2023-07-12,RevenueCenter_2,7,2,0,0,420.0,716.0,0.0,182.0
2023-07-13,RevenueCenter_2,7,3,0,0,746.0,420.0,176.0,125.0
2023-07-14,RevenueCenter_2,7,4,1,0,40.0,746.0,116.0,150.0
2023-07-15,RevenueCenter_2,7,5,1,0,75.0,40.0,270.0,214.0
2023-07-16,RevenueCenter_2,7,6,0,0,1035.0,75.0,202.0,342.0
2023-07-17,RevenueCenter_2,7,0,0,0,116.0,1035.0,511.5,322.0
2023-07-18,RevenueCenter_2,7,1,0,0,716.0,116.0,716.0,207.0
2023-07-19,RevenueCenter_2,7,2,0,0,0.0,716.0,420.0,502.0
2023-07-20,RevenueCenter_2,7,3,0,0,330.0,0.0,746.0,524.0
2023-07-21,RevenueCenter_2,7,4,1,0,202.0,330.0,40.0,278.0
2023-07-22,RevenueCenter_2,7,5,1,0,344.0,202.0,75.0,150.0
2023-07-23,RevenueCenter_2,7,6,0,0,287.0,344.0,1035.0,140.0
2023-07-24,RevenueCenter_2,7,0,0,0,210.0,287.0,116.0,0.0
2023-07-25,RevenueCenter_2,7,1,0,0,571.0,210.0,716.0,65.0
2023-07-26,RevenueCenter_2,7,2,0,0,78.0,571.0,0.0,91.0
2023-07-27,RevenueCenter_2,7,3,0,0,249.0,78.0,330.0,76.0
2023-07-28,RevenueCenter_2,7,4,1,0,211.0,249.0,202.0,0.0
2023-07-29,RevenueCenter_2,7,5,1,0,100.0,211.0,344.0,62.0
2023-07-30,RevenueCenter_2,7,6,0,0,265.0,100.0,287.0,0.0
2023-07-31,RevenueCenter_2,7,0,0,0,177.0,265.0,210.0,111.0
2023-08-01,RevenueCenter_2,8,1,0,0,243.0,177.0,571.0,0.0
2023-08-02,RevenueCenter_2,8,2,0,0,290.0,243.0,78.0,0.0
2023-08-03,RevenueCenter_2,8,3,0,0,261.0,290.0,249.0,145.0
2023-08-04,RevenueCenter_2,8,4,1,0,1078.0,261.0,211.0,0.0
2023-08-05,RevenueCenter_2,8,5,1,0,192.0,1078.0,100.0,176.0
2023-08-06,RevenueCenter_2,8,6,0,0,204.0,192.0,265.0,116.0
2023-08-07,RevenueCenter_2,8,0,0,0,437.0,204.0,177.0,270.0
2023-08-08,RevenueCenter_2,8,1,0,0,515.0,437.0,243.0,202.0
2023-08-09,RevenueCenter_2,8,2,0,0,127.0,515.0,290.0,511.5
2023-08-10,RevenueCenter_2,8,3,0,0,323.0,127.0,261.0,716.0
2023-08-11,RevenueCenter_2,8,4,1,0,228.0,323.0,1078.0,420.0
2023-08-12,RevenueCenter_2,8,5,1,0,136.0,228.0,192.0,746.0
2023-08-13,RevenueCenter_2,8,6,0,0,254.0,136.0,204.0,40.0
2023-08-14,RevenueCenter_2,8,0,0,0,138.0,254.0,437.0,75.0
2023-08-15,RevenueCenter_2,8,1,0,0,127.0,138.0,515.0,1035.0
2023-08-16,RevenueCenter_2,8,2,0,0,492.0,127.0,127.0,116.0
2023-08-17,RevenueCenter_2,8,3,0,0,137.0,492.0,323.0,716.0
