Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Dinner,Dinner_lag_1d,Dinner_lag_1w,Dinner_lag_1m
2023-09-26,RevenueCenter_2,9,1,0,0,608.0,305.0,435.0,120.0
2023-09-27,RevenueCenter_2,9,2,0,0,556.0,608.0,538.0,771.5
2023-09-28,RevenueCenter_2,9,3,0,0,540.0,556.0,777.0,307.0
2023-09-29,RevenueCenter_2,9,4,1,0,520.0,540.0,229.0,1223.0
2023-09-30,RevenueCenter_2,9,5,1,0,852.5,520.0,191.0,235.5
2023-10-01,RevenueCenter_2,10,6,0,0,0.0,852.5,26.0,436.0
2023-10-02,RevenueCenter_2,10,0,0,0,1011.0,0.0,305.0,387.0
2023-10-03,RevenueCenter_2,10,1,0,0,82.0,1011.0,608.0,2052.0
2023-10-04,RevenueCenter_2,10,2,0,0,968.0,82.0,556.0,431.0
2023-10-05,RevenueCenter_2,10,3,0,0,259.0,968.0,540.0,475.0
2023-10-06,RevenueCenter_2,10,4,1,0,2189.0,259.0,520.0,308.75
2023-10-07,RevenueCenter_2,10,5,1,0,245.0,2189.0,852.5,190.0
2023-10-08,RevenueCenter_2,10,6,0,0,212.0,245.0,0.0,561.0
2023-10-09,RevenueCenter_2,10,0,0,0,220.0,212.0,1011.0,381.0
2023-10-10,RevenueCenter_2,10,1,0,0,442.0,220.0,82.0,506.5
2023-10-11,RevenueCenter_2,10,2,0,0,349.0,442.0,968.0,162.0
2023-10-12,RevenueCenter_2,10,3,0,0,224.5,349.0,259.0,338.5
2023-10-13,RevenueCenter_2,10,4,1,0,425.0,224.5,2189.0,566.0
2023-10-14,RevenueCenter_2,10,5,1,0,508.0,425.0,245.0,298.0
2023-10-15,RevenueCenter_2,10,6,0,0,1336.0,508.0,212.0,366.0
2023-10-16,RevenueCenter_2,10,0,0,0,147.5,1336.0,220.0,159.0
2023-10-17,RevenueCenter_2,10,1,0,0,244.0,147.5,442.0,156.0
2023-10-18,RevenueCenter_2,10,2,0,0,313.0,244.0,349.0,640.0
2023-10-19,RevenueCenter_2,10,3,0,0,521.0,313.0,224.5,435.0
2023-10-20,RevenueCenter_2,10,4,1,0,531.0,521.0,425.0,538.0
2023-10-21,RevenueCenter_2,10,5,1,0,127.0,531.0,508.0,777.0
2023-10-22,RevenueCenter_2,10,6,0,0,288.0,127.0,1336.0,229.0
2023-10-23,RevenueCenter_2,10,0,0,0,431.0,288.0,147.5,191.0
2023-10-24,RevenueCenter_2,10,1,0,0,649.0,431.0,244.0,26.0
2023-10-25,RevenueCenter_2,10,2,0,0,365.5,649.0,313.0,305.0
2023-10-26,RevenueCenter_2,10,3,0,0,412.0,365.5,521.0,608.0
2023-10-27,RevenueCenter_2,10,4,1,0,353.0,412.0,531.0,556.0
2023-10-28,RevenueCenter_2,10,5,1,0,225.0,353.0,127.0,540.0
2023-10-29,RevenueCenter_2,10,6,0,0,0.0,225.0,288.0,520.0
2023-10-30,RevenueCenter_2,10,0,0,0,0.0,0.0,431.0,852.5
2023-10-31,RevenueCenter_2,10,1,0,0,168.0,0.0,649.0,0.0
2023-11-01,RevenueCenter_2,11,2,0,0,147.0,168.0,365.5,1011.0
2023-11-02,RevenueCenter_2,11,3,0,0,288.0,147.0,412.0,82.0
2023-11-03,RevenueCenter_2,11,4,1,0,204.0,288.0,353.0,968.0
2023-11-04,RevenueCenter_2,11,5,1,0,303.0,204.0,225.0,259.0
