Date,RevenueCenterName,Month,DayOfWeek,IsWeekend,IsHoliday,Lunch,Lunch_lag_1d,Lunch_lag_1w,Lunch_lag_1m
2024-04-24,RevenueCenter_7,4,2,0,0,23.0,0.0,48.0,0.0
2024-04-25,RevenueCenter_7,4,3,0,0,45.0,23.0,0.0,0.0
2024-04-26,RevenueCenter_7,4,4,1,0,0.0,45.0,0.0,0.0
2024-04-27,RevenueCenter_7,4,5,1,0,72.0,0.0,16.0,0.0
2024-04-28,RevenueCenter_7,4,6,0,0,21.0,72.0,0.0,38.0
2024-04-29,RevenueCenter_7,4,0,0,0,0.0,21.0,0.0,420.0
2024-04-30,RevenueCenter_7,4,1,0,0,54.0,0.0,0.0,0.0
2023-02-06,RevenueCenter_8,2,0,0,0,0.0,16015.0,11060.0,0.0
2023-02-07,RevenueCenter_8,2,1,0,0,33570.0,0.0,0.0,0.0
2023-02-08,RevenueCenter_8,2,2,0,0,0.0,33570.0,0.0,500.0
2023-02-09,RevenueCenter_8,2,3,0,0,36420.0,0.0,3330.0,0.0
2023-02-10,RevenueCenter_8,2,4,1,0,1800.0,36420.0,5670.0,7500.0
2023-02-11,RevenueCenter_8,2,5,1,0,0.0,1800.0,9205.0,34780.0
2023-02-12,RevenueCenter_8,2,6,0,0,0.0,0.0,16015.0,0.0
2023-02-13,RevenueCenter_8,2,0,0,0,10080.0,0.0,0.0,0.0
2023-02-14,RevenueCenter_8,2,1,0,0,10080.0,10080.0,33570.0,1850.0
2023-02-15,RevenueCenter_8,2,2,0,0,20000.0,10080.0,0.0,1850.0
2023-02-16,RevenueCenter_8,2,3,0,0,0.0,20000.0,36420.0,0.0
2023-02-17,RevenueCenter_8,2,4,1,0,0.0,0.0,1800.0,9460.0
2023-02-18,RevenueCenter_8,2,5,1,0,0.0,0.0,0.0,0.0
2023-02-19,RevenueCenter_8,2,6,0,0,0.0,0.0,0.0,15830.0
2023-02-20,RevenueCenter_8,2,0,0,0,27025.0,0.0,10080.0,0.0
2023-02-21,RevenueCenter_8,2,1,0,0,2800.0,27025.0,10080.0,1500.0
2023-02-22,RevenueCenter_8,2,2,0,0,7400.0,2800.0,20000.0,0.0
2023-02-23,RevenueCenter_8,2,3,0,0,0.0,7400.0,0.0,0.0
2023-02-24,RevenueCenter_8,2,4,1,0,7030.0,0.0,0.0,6990.0
2023-02-25,RevenueCenter_8,2,5,1,0,9900.0,7030.0,0.0,19200.0
2023-02-26,RevenueCenter_8,2,6,0,0,21100.0,9900.0,0.0,0.0
2023-02-27,RevenueCenter_8,2,0,0,0,1500.0,21100.0,27025.0,18840.0
2023-02-28,RevenueCenter_8,2,1,0,0,4140.0,1500.0,2800.0,4260.0
2023-03-01,RevenueCenter_8,3,2,0,0,0.0,4140.0,7400.0,11060.0
2023-03-02,RevenueCenter_8,3,3,0,0,0.0,0.0,0.0,0.0
2023-03-03,RevenueCenter_8,3,4,1,0,3230.0,0.0,7030.0,0.0
2023-03-04,RevenueCenter_8,3,5,1,0,10170.0,3230.0,9900.0,3330.0
2023-03-05,RevenueCenter_8,3,6,0,0,10255.0,10170.0,21100.0,5670.0
2023-03-06,RevenueCenter_8,3,0,0,0,6000.0,10255.0,1500.0,9205.0
2023-03-07,RevenueCenter_8,3,1,0,0,1000.0,6000.0,4140.0,16015.0
2023-03-08,RevenueCenter_8,3,2,0,0,0.0,1000.0,0.0,0.0
2023-03-09,RevenueCenter_8,3,3,0,0,0.0,0.0,0.0,33570.0
2023-03-10,RevenueCenter_8,3,4,1,0,0.0,0.0,3230.0,0.0
2023-03-11,RevenueCenter_8,3,5,1,0,4000.0,0.0,10170.0,36420.0
2023-03-12,RevenueCenter_8,3,6,0,0,2300.0,4000.0,10255.0,1800.0
2023-03-13,RevenueCenter_8,3,0,0,0,0.0,2300.0,6000.0,0.0
2023-03-14,RevenueCenter_8,3,1,0,0,0.0,0.0,1000.0,0.0
2023-03-15,RevenueCenter_8,3,2,0,0,0.0,0.0,0.0,10080.0
2023-03-16,RevenueCenter_8,3,3,0,0,5000.0,0.0,0.0,10080.0
2023-03-17,RevenueCenter_8,3,4,1,0,11700.0,5000.0,0.0,20000.0
2023-03-18,RevenueCenter_8,3,5,1,0,1850.0,11700.0,4000.0,0.0
2023-03-19,RevenueCenter_8,3,6,0,0,0.0,1850.0,2300.0,0.0
2023-03-20,RevenueCenter_8,3,0,0,0,32210.0,0.0,0.0,0.0
2023-03-21,RevenueCenter_8,3,1,0,0,0.0,32210.0,0.0,0.0
2023-03-22,RevenueCenter_8,3,2,0,0,11160.0,0.0,0.0,27025.0
2023-03-27,RevenueCenter_8,3,0,0,0,1500.0,11160.0,5000.0,2800.0
2023-03-28,RevenueCenter_8,3,1,0,0,0.0,1500.0,11700.0,7400.0
2023-03-29,RevenueCenter_8,3,2,0,0,1500.0,0.0,1850.0,0.0
2023-03-30,RevenueCenter_8,3,3,0,0,1500.0,1500.0,0.0,7030.0
2023-04-02,RevenueCenter_8,4,6,0,0,0.0,1500.0,32210.0,9900.0
2023-04-03,RevenueCenter_8,4,0,0,0,0.0,0.0,0.0,21100.0
2023-04-04,RevenueCenter_8,4,1,0,0,1000.0,0.0,11160.0,1500.0
2023-04-06,RevenueCenter_8,4,3,0,0,0.0,1000.0,1500.0,4140.0
2023-04-07,RevenueCenter_8,4,4,1,0,0.0,0.0,0.0,0.0
2023-04-08,RevenueCenter_8,4,5,1,0,0.0,0.0,1500.0,0.0
2023-04-09,RevenueCenter_8,4,6,0,0,4700.0,0.0,1500.0,3230.0
2023-04-12,RevenueCenter_8,4,2,0,0,1500.0,4700.0,0.0,10170.0
2023-04-13,RevenueCenter_8,4,3,0,0,0.0,1500.0,0.0,10255.0
2023-04-14,RevenueCenter_8,4,4,1,0,0.0,0.0,1000.0,6000.0
2023-04-17,RevenueCenter_8,4,0,0,0,0.0,0.0,0.0,1000.0
2023-04-18,RevenueCenter_8,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-19,RevenueCenter_8,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-20,RevenueCenter_8,4,3,0,1,0.0,0.0,4700.0,0.0
2023-04-21,RevenueCenter_8,4,4,1,1,1350.0,0.0,1500.0,4000.0
2023-04-22,RevenueCenter_8,4,5,1,1,0.0,1350.0,0.0,2300.0
2023-04-23,RevenueCenter_8,4,6,0,1,0.0,0.0,0.0,0.0
2023-04-25,RevenueCenter_8,4,1,0,0,0.0,0.0,0.0,0.0
2023-04-26,RevenueCenter_8,4,2,0,0,0.0,0.0,0.0,0.0
2023-04-27,RevenueCenter_8,4,3,0,0,2520.0,0.0,0.0,5000.0
2023-04-28,RevenueCenter_8,4,4,1,0,0.0,2520.0,0.0,11700.0
2023-04-29,RevenueCenter_8,4,5,1,0,3600.0,0.0,1350.0,1850.0
2023-04-30,RevenueCenter_8,4,6,0,0,0.0,3600.0,0.0,0.0
2023-05-02,RevenueCenter_8,5,1,0,0,9660.0,0.0,0.0,32210.0
2023-05-03,RevenueCenter_8,5,2,0,0,15580.0,9660.0,0.0,0.0
2023-05-04,RevenueCenter_8,5,3,0,0,22100.0,15580.0,0.0,11160.0
2023-05-05,RevenueCenter_8,5,4,1,0,6400.0,22100.0,2520.0,1500.0
2023-05-06,RevenueCenter_8,5,5,1,0,0.0,6400.0,0.0,0.0
2023-05-07,RevenueCenter_8,5,6,0,0,20100.0,0.0,3600.0,1500.0
2023-05-08,RevenueCenter_8,5,0,0,0,3500.0,20100.0,0.0,1500.0
2023-05-09,RevenueCenter_8,5,1,0,0,0.0,3500.0,9660.0,0.0
2023-05-10,RevenueCenter_8,5,2,0,0,0.0,0.0,15580.0,0.0
2023-05-11,RevenueCenter_8,5,3,0,0,0.0,0.0,22100.0,1000.0
2023-05-12,RevenueCenter_8,5,4,1,0,0.0,0.0,6400.0,0.0
2023-05-13,RevenueCenter_8,5,5,1,0,0.0,0.0,0.0,0.0
2023-05-14,RevenueCenter_8,5,6,0,0,0.0,0.0,20100.0,0.0
2023-05-15,RevenueCenter_8,5,0,0,0,0.0,0.0,3500.0,4700.0
2023-05-16,RevenueCenter_8,5,1,0,0,0.0,0.0,0.0,1500.0
2023-05-17,RevenueCenter_8,5,2,0,0,0.0,0.0,0.0,0.0
2023-05-18,RevenueCenter_8,5,3,0,0,0.0,0.0,0.0,0.0
2023-05-19,RevenueCenter_8,5,4,1,0,11600.0,0.0,0.0,0.0
2023-05-20,RevenueCenter_8,5,5,1,0,0.0,11600.0,0.0,0.0
2023-05-21,RevenueCenter_8,5,6,0,0,0.0,0.0,0.0,0.0
2023-05-22,RevenueCenter_8,5,0,0,0,0.0,0.0,0.0,0.0
2023-05-23,RevenueCenter_8,5,1,0,0,16990.0,0.0,0.0,1350.0
2023-05-24,RevenueCenter_8,5,2,0,0,0.0,16990.0,0.0,0.0
2023-05-25,RevenueCenter_8,5,3,0,0,29640.0,0.0,0.0,0.0
2023-05-26,RevenueCenter_8,5,4,1,0,17640.0,29640.0,11600.0,0.0
2023-05-27,RevenueCenter_8,5,5,1,0,4200.0,17640.0,0.0,0.0
2023-05-28,RevenueCenter_8,5,6,0,0,3200.0,4200.0,0.0,2520.0
2023-05-29,RevenueCenter_8,5,0,0,0,4250.0,3200.0,0.0,0.0
2023-05-30,RevenueCenter_8,5,1,0,0,0.0,4250.0,16990.0,3600.0
2023-05-31,RevenueCenter_8,5,2,0,0,22070.0,0.0,0.0,0.0
2023-06-01,RevenueCenter_8,6,3,0,0,0.0,22070.0,29640.0,9660.0
2023-06-02,RevenueCenter_8,6,4,1,0,0.0,0.0,17640.0,15580.0
2023-06-03,RevenueCenter_8,6,5,1,0,0.0,0.0,4200.0,22100.0
2023-06-04,RevenueCenter_8,6,6,0,0,0.0,0.0,3200.0,6400.0
2023-06-05,RevenueCenter_8,6,0,0,0,0.0,0.0,4250.0,0.0
2023-06-06,RevenueCenter_8,6,1,0,0,16030.0,0.0,0.0,20100.0
2023-06-07,RevenueCenter_8,6,2,0,0,0.0,16030.0,22070.0,3500.0
2023-06-08,RevenueCenter_8,6,3,0,0,0.0,0.0,0.0,0.0
2023-06-09,RevenueCenter_8,6,4,1,0,12220.0,0.0,0.0,0.0
2023-06-10,RevenueCenter_8,6,5,1,0,0.0,12220.0,0.0,0.0
2023-06-11,RevenueCenter_8,6,6,0,0,0.0,0.0,0.0,0.0
2023-06-14,RevenueCenter_8,6,2,0,0,0.0,0.0,0.0,0.0
2023-06-15,RevenueCenter_8,6,3,0,0,12970.0,0.0,16030.0,0.0
2023-06-16,RevenueCenter_8,6,4,1,0,1850.0,12970.0,0.0,0.0
2023-06-17,RevenueCenter_8,6,5,1,0,0.0,1850.0,0.0,0.0
2023-06-18,RevenueCenter_8,6,6,0,0,34745.0,0.0,12220.0,0.0
2023-06-19,RevenueCenter_8,6,0,0,0,4590.0,34745.0,0.0,0.0
2023-06-20,RevenueCenter_8,6,1,0,1,5270.0,4590.0,0.0,11600.0
2023-06-21,RevenueCenter_8,6,2,0,0,5100.0,5270.0,0.0,0.0
2023-06-22,RevenueCenter_8,6,3,0,0,0.0,5100.0,12970.0,0.0
2023-06-23,RevenueCenter_8,6,4,1,0,0.0,0.0,1850.0,0.0
2023-06-24,RevenueCenter_8,6,5,1,0,8500.0,0.0,0.0,16990.0
2023-06-25,RevenueCenter_8,6,6,0,0,1850.0,8500.0,34745.0,0.0
2023-06-26,RevenueCenter_8,6,0,0,0,0.0,1850.0,4590.0,29640.0
2023-07-01,RevenueCenter_8,7,5,1,0,0.0,0.0,5270.0,17640.0
2023-07-03,RevenueCenter_8,7,0,0,0,0.0,0.0,5100.0,4200.0
2023-07-04,RevenueCenter_8,7,1,0,0,0.0,0.0,0.0,3200.0
2023-07-05,RevenueCenter_8,7,2,0,0,0.0,0.0,0.0,4250.0
2023-07-06,RevenueCenter_8,7,3,0,0,7140.0,0.0,8500.0,0.0
2023-07-07,RevenueCenter_8,7,4,1,0,0.0,7140.0,1850.0,22070.0
2023-07-08,RevenueCenter_8,7,5,1,0,0.0,0.0,0.0,0.0
2023-07-09,RevenueCenter_8,7,6,0,0,0.0,0.0,0.0,0.0
2023-07-10,RevenueCenter_8,7,0,0,0,9000.0,0.0,0.0,0.0
2023-07-11,RevenueCenter_8,7,1,0,0,15640.0,9000.0,0.0,0.0
2023-07-12,RevenueCenter_8,7,2,0,0,14430.0,15640.0,0.0,0.0
2023-07-13,RevenueCenter_8,7,3,0,0,14800.0,14430.0,7140.0,16030.0
2023-07-14,RevenueCenter_8,7,4,1,0,10400.0,14800.0,0.0,0.0
2023-07-17,RevenueCenter_8,7,0,0,0,16375.0,10400.0,0.0,0.0
2023-07-18,RevenueCenter_8,7,1,0,0,14500.0,16375.0,0.0,12220.0
2023-07-19,RevenueCenter_8,7,2,0,0,12025.0,14500.0,9000.0,0.0
2023-07-20,RevenueCenter_8,7,3,0,0,11200.0,12025.0,15640.0,0.0
2023-07-21,RevenueCenter_8,7,4,1,0,8800.0,11200.0,14430.0,0.0
2023-07-24,RevenueCenter_8,7,0,0,0,5950.0,8800.0,14800.0,12970.0
2023-07-25,RevenueCenter_8,7,1,0,0,5850.0,5950.0,10400.0,1850.0
2023-07-26,RevenueCenter_8,7,2,0,0,5900.0,5850.0,16375.0,0.0
2023-07-27,RevenueCenter_8,7,3,0,0,5510.0,5900.0,14500.0,34745.0
2023-07-28,RevenueCenter_8,7,4,1,0,4760.0,5510.0,12025.0,4590.0
2023-07-30,RevenueCenter_8,7,6,0,0,2000.0,4760.0,11200.0,5270.0
2023-07-31,RevenueCenter_8,7,0,0,0,6000.0,2000.0,8800.0,5100.0
2023-08-01,RevenueCenter_8,8,1,0,0,6240.0,6000.0,5950.0,0.0
2023-08-02,RevenueCenter_8,8,2,0,0,6000.0,6240.0,5850.0,0.0
2023-08-03,RevenueCenter_8,8,3,0,0,6480.0,6000.0,5900.0,8500.0
2023-08-04,RevenueCenter_8,8,4,1,0,3750.0,6480.0,5510.0,1850.0
2023-08-06,RevenueCenter_8,8,6,0,0,0.0,3750.0,4760.0,0.0
2023-08-07,RevenueCenter_8,8,0,0,0,2960.0,0.0,2000.0,0.0
2023-08-09,RevenueCenter_8,8,2,0,0,0.0,2960.0,6000.0,0.0
2023-08-10,RevenueCenter_8,8,3,0,0,6290.0,0.0,6240.0,0.0
2023-08-11,RevenueCenter_8,8,4,1,0,2000.0,6290.0,6000.0,0.0
2023-08-12,RevenueCenter_8,8,5,1,0,2500.0,2000.0,6480.0,7140.0
2023-08-13,RevenueCenter_8,8,6,0,0,0.0,2500.0,3750.0,0.0
2023-08-14,RevenueCenter_8,8,0,0,0,8300.0,0.0,0.0,0.0
2023-08-15,RevenueCenter_8,8,1,0,0,0.0,8300.0,2960.0,0.0
2023-08-16,RevenueCenter_8,8,2,0,0,0.0,0.0,0.0,9000.0
2023-08-17,RevenueCenter_8,8,3,0,0,4375.0,0.0,6290.0,15640.0
2023-08-21,RevenueCenter_8,8,0,0,0,4625.0,4375.0,2000.0,14430.0
2023-08-23,RevenueCenter_8,8,2,0,0,10235.0,4625.0,2500.0,14800.0
2023-08-24,RevenueCenter_8,8,3,0,0,10235.0,10235.0,0.0,10400.0
2023-08-25,RevenueCenter_8,8,4,1,0,0.0,10235.0,8300.0,16375.0
2023-08-26,RevenueCenter_8,8,5,1,0,0.0,0.0,0.0,14500.0
2023-08-27,RevenueCenter_8,8,6,0,0,8400.0,0.0,0.0,12025.0
2023-08-28,RevenueCenter_8,8,0,0,0,0.0,8400.0,4375.0,11200.0
2023-08-29,RevenueCenter_8,8,1,0,0,0.0,0.0,4625.0,8800.0
2023-08-31,RevenueCenter_8,8,3,0,0,8900.0,0.0,10235.0,5950.0
2023-09-02,RevenueCenter_8,9,5,1,0,0.0,8900.0,10235.0,5850.0
2023-09-03,RevenueCenter_8,9,6,0,0,723.0,0.0,0.0,5900.0
2023-09-04,RevenueCenter_8,9,0,0,0,0.0,723.0,0.0,5510.0
2023-09-05,RevenueCenter_8,9,1,0,0,300.0,0.0,8400.0,4760.0
2023-09-06,RevenueCenter_8,9,2,0,0,0.0,300.0,0.0,2000.0
2023-09-07,RevenueCenter_8,9,3,0,0,0.0,0.0,0.0,6000.0
2023-09-08,RevenueCenter_8,9,4,1,0,0.0,0.0,8900.0,6240.0
2023-09-11,RevenueCenter_8,9,0,0,0,0.0,0.0,0.0,6000.0
2023-09-12,RevenueCenter_8,9,1,0,0,0.0,0.0,723.0,6480.0
2023-09-13,RevenueCenter_8,9,2,0,0,0.0,0.0,0.0,3750.0
2023-09-14,RevenueCenter_8,9,3,0,0,0.0,0.0,300.0,0.0
2023-09-15,RevenueCenter_8,9,4,1,0,0.0,0.0,0.0,2960.0
2023-09-16,RevenueCenter_8,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-17,RevenueCenter_8,9,6,0,0,0.0,0.0,0.0,6290.0
2023-09-18,RevenueCenter_8,9,0,0,0,0.0,0.0,0.0,2000.0
2023-09-19,RevenueCenter_8,9,1,0,0,17295.0,0.0,0.0,2500.0
2023-09-20,RevenueCenter_8,9,2,0,0,0.0,17295.0,0.0,0.0
2023-09-21,RevenueCenter_8,9,3,0,0,0.0,0.0,0.0,8300.0
2023-09-22,RevenueCenter_8,9,4,1,0,0.0,0.0,0.0,0.0
2023-09-23,RevenueCenter_8,9,5,1,0,0.0,0.0,0.0,0.0
2023-09-24,RevenueCenter_8,9,6,0,0,0.0,0.0,0.0,4375.0
2023-09-25,RevenueCenter_8,9,0,0,0,0.0,0.0,0.0,4625.0
2023-09-26,RevenueCenter_8,9,1,0,0,0.0,0.0,17295.0,10235.0
2023-09-27,RevenueCenter_8,9,2,0,0,0.0,0.0,0.0,10235.0
2023-09-28,RevenueCenter_8,9,3,0,0,0.0,0.0,0.0,0.0
2023-09-29,RevenueCenter_8,9,4,1,0,8280.0,0.0,0.0,0.0
2023-09-30,RevenueCenter_8,9,5,1,0,0.0,8280.0,0.0,8400.0
2023-10-03,RevenueCenter_8,10,1,0,0,0.0,0.0,0.0,0.0
2023-10-04,RevenueCenter_8,10,2,0,0,0.0,0.0,0.0,0.0
2023-10-05,RevenueCenter_8,10,3,0,0,0.0,0.0,0.0,8900.0
2023-10-06,RevenueCenter_8,10,4,1,0,0.0,0.0,0.0,0.0
2023-10-09,RevenueCenter_8,10,0,0,0,6500.0,0.0,0.0,723.0
2023-10-10,RevenueCenter_8,10,1,0,0,5760.0,6500.0,8280.0,0.0
2023-10-11,RevenueCenter_8,10,2,0,0,3600.0,5760.0,0.0,300.0
2023-10-12,RevenueCenter_8,10,3,0,0,3400.0,3600.0,0.0,0.0
2023-10-13,RevenueCenter_8,10,4,1,0,0.0,3400.0,0.0,0.0
2023-10-14,RevenueCenter_8,10,5,1,0,0.0,0.0,0.0,0.0
2023-10-15,RevenueCenter_8,10,6,0,0,22250.0,0.0,0.0,0.0
2023-10-16,RevenueCenter_8,10,0,0,0,6500.0,22250.0,6500.0,0.0
2023-10-17,RevenueCenter_8,10,1,0,0,0.0,6500.0,5760.0,0.0
2023-10-18,RevenueCenter_8,10,2,0,0,0.0,0.0,3600.0,0.0
2023-10-19,RevenueCenter_8,10,3,0,0,0.0,0.0,3400.0,0.0
2023-10-20,RevenueCenter_8,10,4,1,0,0.0,0.0,0.0,0.0
2023-10-21,RevenueCenter_8,10,5,1,0,0.0,0.0,0.0,0.0
2023-10-22,RevenueCenter_8,10,6,0,0,0.0,0.0,22250.0,0.0
2023-10-23,RevenueCenter_8,10,0,0,0,0.0,0.0,6500.0,17295.0
2023-10-24,RevenueCenter_8,10,1,0,0,26860.0,0.0,0.0,0.0
2023-10-25,RevenueCenter_8,10,2,0,0,0.0,26860.0,0.0,0.0
2023-10-26,RevenueCenter_8,10,3,0,0,690.0,0.0,0.0,0.0
2023-10-27,RevenueCenter_8,10,4,1,0,11450.0,690.0,0.0,0.0
2023-10-28,RevenueCenter_8,10,5,1,0,5650.0,11450.0,0.0,0.0
2023-10-29,RevenueCenter_8,10,6,0,0,3750.0,5650.0,0.0,0.0
2023-10-30,RevenueCenter_8,10,0,0,0,10840.0,3750.0,0.0,0.0
2023-10-31,RevenueCenter_8,10,1,0,0,29130.0,10840.0,26860.0,0.0
2023-11-01,RevenueCenter_8,11,2,0,0,16180.0,29130.0,0.0,0.0
2023-11-02,RevenueCenter_8,11,3,0,0,36580.0,16180.0,690.0,8280.0
2023-11-03,RevenueCenter_8,11,4,1,0,30250.0,36580.0,11450.0,0.0
2023-11-04,RevenueCenter_8,11,5,1,0,0.0,30250.0,5650.0,0.0
2023-11-05,RevenueCenter_8,11,6,0,0,34700.0,0.0,3750.0,0.0
2023-11-06,RevenueCenter_8,11,0,0,0,18955.0,34700.0,10840.0,0.0
2023-11-07,RevenueCenter_8,11,1,0,0,0.0,18955.0,29130.0,0.0
2023-11-08,RevenueCenter_8,11,2,0,0,15395.0,0.0,16180.0,6500.0
2023-11-09,RevenueCenter_8,11,3,0,0,53060.0,15395.0,36580.0,5760.0
2023-11-10,RevenueCenter_8,11,4,1,0,0.0,53060.0,30250.0,3600.0
2023-11-11,RevenueCenter_8,11,5,1,0,0.0,0.0,0.0,3400.0
2023-11-12,RevenueCenter_8,11,6,0,0,0.0,0.0,34700.0,0.0
2023-11-13,RevenueCenter_8,11,0,0,0,18335.0,0.0,18955.0,0.0
2023-11-14,RevenueCenter_8,11,1,0,0,25230.0,18335.0,0.0,22250.0
2023-11-15,RevenueCenter_8,11,2,0,0,0.0,25230.0,15395.0,6500.0
2023-11-16,RevenueCenter_8,11,3,0,0,0.0,0.0,53060.0,0.0
2023-11-17,RevenueCenter_8,11,4,1,0,0.0,0.0,0.0,0.0
2023-11-18,RevenueCenter_8,11,5,1,0,0.0,0.0,0.0,0.0
2023-11-19,RevenueCenter_8,11,6,0,0,12250.0,0.0,0.0,0.0
2023-11-20,RevenueCenter_8,11,0,0,0,0.0,12250.0,18335.0,0.0
2023-11-21,RevenueCenter_8,11,1,0,0,0.0,0.0,25230.0,0.0
2023-11-22,RevenueCenter_8,11,2,0,0,16175.0,0.0,0.0,0.0
2023-11-23,RevenueCenter_8,11,3,0,0,0.0,16175.0,0.0,26860.0
2023-11-24,RevenueCenter_8,11,4,1,0,0.0,0.0,0.0,0.0
2023-11-25,RevenueCenter_8,11,5,1,0,0.0,0.0,0.0,690.0
2023-11-26,RevenueCenter_8,11,6,0,0,0.0,0.0,12250.0,11450.0
2023-11-27,RevenueCenter_8,11,0,0,0,2800.0,0.0,0.0,5650.0
2023-11-28,RevenueCenter_8,11,1,0,0,11250.0,2800.0,0.0,3750.0
2023-11-29,RevenueCenter_8,11,2,0,0,18000.0,11250.0,16175.0,10840.0
2023-12-02,RevenueCenter_8,12,5,1,1,0.0,18000.0,0.0,29130.0
2023-12-04,RevenueCenter_8,12,0,0,0,3750.0,0.0,0.0,16180.0
2023-12-05,RevenueCenter_8,12,1,0,0,20900.0,3750.0,0.0,36580.0
2023-12-06,RevenueCenter_8,12,2,0,0,31070.0,20900.0,0.0,30250.0
2023-12-07,RevenueCenter_8,12,3,0,0,22920.0,31070.0,2800.0,0.0
2023-12-08,RevenueCenter_8,12,4,1,0,0.0,22920.0,11250.0,34700.0
2023-12-09,RevenueCenter_8,12,5,1,0,0.0,0.0,18000.0,18955.0
2023-12-10,RevenueCenter_8,12,6,0,0,0.0,0.0,0.0,0.0
2023-12-11,RevenueCenter_8,12,0,0,0,0.0,0.0,3750.0,15395.0
2023-12-12,RevenueCenter_8,12,1,0,0,51350.0,0.0,20900.0,53060.0
2023-12-13,RevenueCenter_8,12,2,0,0,0.0,51350.0,31070.0,0.0
2023-12-14,RevenueCenter_8,12,3,0,0,30840.0,0.0,22920.0,0.0
2023-12-15,RevenueCenter_8,12,4,1,0,19640.0,30840.0,0.0,0.0
2023-12-16,RevenueCenter_8,12,5,1,0,0.0,19640.0,0.0,18335.0
2023-12-17,RevenueCenter_8,12,6,0,0,14000.0,0.0,0.0,25230.0
2023-12-18,RevenueCenter_8,12,0,0,0,50250.0,14000.0,0.0,0.0
2023-12-19,RevenueCenter_8,12,1,0,0,0.0,50250.0,51350.0,0.0
2023-12-20,RevenueCenter_8,12,2,0,0,0.0,0.0,0.0,0.0
2023-12-21,RevenueCenter_8,12,3,0,0,14000.0,0.0,30840.0,0.0
2023-12-22,RevenueCenter_8,12,4,1,0,0.0,14000.0,19640.0,12250.0
2023-12-23,RevenueCenter_8,12,5,1,0,0.0,0.0,0.0,0.0
2023-12-26,RevenueCenter_8,12,1,0,0,0.0,0.0,14000.0,0.0
2024-01-04,RevenueCenter_8,1,3,0,0,0.0,0.0,50250.0,16175.0
2024-01-06,RevenueCenter_8,1,5,1,0,0.0,0.0,0.0,0.0
2024-01-08,RevenueCenter_8,1,0,0,0,0.0,0.0,0.0,0.0
2024-01-12,RevenueCenter_8,1,4,1,0,0.0,0.0,14000.0,0.0
2024-01-13,RevenueCenter_8,1,5,1,0,10200.0,0.0,0.0,0.0
2024-01-14,RevenueCenter_8,1,6,0,0,0.0,10200.0,0.0,2800.0
2024-01-16,RevenueCenter_8,1,1,0,0,9040.0,0.0,0.0,11250.0
2024-01-17,RevenueCenter_8,1,2,0,0,0.0,9040.0,0.0,18000.0
2024-01-18,RevenueCenter_8,1,3,0,0,15000.0,0.0,0.0,0.0
2024-01-19,RevenueCenter_8,1,4,1,0,0.0,15000.0,0.0,3750.0
2024-01-20,RevenueCenter_8,1,5,1,0,8640.0,0.0,0.0,20900.0
2024-01-22,RevenueCenter_8,1,0,0,0,63320.0,8640.0,10200.0,31070.0
2024-01-23,RevenueCenter_8,1,1,0,0,79320.0,63320.0,0.0,22920.0
2024-01-24,RevenueCenter_8,1,2,0,0,53200.0,79320.0,9040.0,0.0
2024-01-25,RevenueCenter_8,1,3,0,0,26396.0,53200.0,0.0,0.0
2024-01-26,RevenueCenter_8,1,4,1,0,9000.0,26396.0,15000.0,0.0
2024-01-28,RevenueCenter_8,1,6,0,0,15900.0,9000.0,0.0,0.0
2024-01-29,RevenueCenter_8,1,0,0,0,6400.0,15900.0,8640.0,51350.0
2024-01-30,RevenueCenter_8,1,1,0,0,0.0,6400.0,63320.0,0.0
2024-01-31,RevenueCenter_8,1,2,0,0,0.0,0.0,79320.0,30840.0
2024-02-01,RevenueCenter_8,2,3,0,0,14900.0,0.0,53200.0,19640.0
2024-02-02,RevenueCenter_8,2,4,1,0,0.0,14900.0,26396.0,0.0
2024-02-03,RevenueCenter_8,2,5,1,0,0.0,0.0,9000.0,14000.0
2024-02-04,RevenueCenter_8,2,6,0,0,0.0,0.0,15900.0,50250.0
2024-02-05,RevenueCenter_8,2,0,0,0,11790.0,0.0,6400.0,0.0
2024-02-06,RevenueCenter_8,2,1,0,0,0.0,11790.0,0.0,0.0
2024-02-07,RevenueCenter_8,2,2,0,0,67000.0,0.0,0.0,14000.0
2024-02-08,RevenueCenter_8,2,3,0,0,0.0,67000.0,14900.0,0.0
2024-02-09,RevenueCenter_8,2,4,1,0,0.0,0.0,0.0,0.0
2024-02-10,RevenueCenter_8,2,5,1,0,4800.0,0.0,0.0,0.0
2024-02-11,RevenueCenter_8,2,6,0,0,4800.0,4800.0,0.0,0.0
2024-02-13,RevenueCenter_8,2,1,0,0,7400.0,4800.0,11790.0,0.0
2024-02-14,RevenueCenter_8,2,2,0,0,10800.0,7400.0,0.0,0.0
2024-02-15,RevenueCenter_8,2,3,0,0,47560.0,10800.0,67000.0,0.0
2024-02-16,RevenueCenter_8,2,4,1,0,0.0,47560.0,0.0,10200.0
2024-02-20,RevenueCenter_8,2,1,0,0,26900.0,0.0,0.0,0.0
2024-02-21,RevenueCenter_8,2,2,0,0,0.0,26900.0,4800.0,9040.0
2024-02-22,RevenueCenter_8,2,3,0,0,0.0,0.0,4800.0,0.0
