Date,MealPeriod,RevenueCenterName,CheckTotal
2024-03-12 00:00:00,Dinner,RevenueCenter_3,77.25
2024-03-12 00:00:00,Dinner,RevenueCenter_3,30
2024-03-12 00:00:00,Dinner,RevenueCenter_3,46.5
2024-03-12 00:00:00,Dinner,RevenueCenter_3,100
2024-03-12 00:00:00,Dinner,RevenueCenter_3,132
2024-03-12 00:00:00,Lunch,RevenueCenter_3,172
2024-03-12 00:00:00,Dinner,RevenueCenter_3,94
2024-03-12 00:00:00,Dinner,RevenueCenter_3,385
2024-03-12 00:00:00,Lunch,RevenueCenter_3,48
2024-03-12 00:00:00,Dinner,RevenueCenter_3,0
2024-03-12 00:00:00,Dinner,RevenueCenter_3,0
2024-03-12 00:00:00,Dinner,RevenueCenter_3,45
2024-03-12 00:00:00,Dinner,RevenueCenter_3,64
2024-03-12 00:00:00,Dinner,RevenueCenter_3,135
2024-03-12 00:00:00,Lunch,RevenueCenter_3,332
2024-03-12 00:00:00,Dinner,RevenueCenter_3,585
2024-03-12 00:00:00,Dinner,RevenueCenter_3,88
2024-03-12 00:00:00,Dinner,RevenueCenter_3,180
2024-03-12 00:00:00,Dinner,RevenueCenter_3,112
2024-03-12 00:00:00,Dinner,RevenueCenter_3,10
2024-03-12 00:00:00,Dinner,RevenueCenter_3,6
2024-03-12 00:00:00,Lunch,RevenueCenter_3,0
2024-03-12 00:00:00,Dinner,RevenueCenter_3,10
2024-03-12 00:00:00,Lunch,RevenueCenter_3,10
2024-03-12 00:00:00,Dinner,RevenueCenter_3,14
2024-03-12 00:00:00,Dinner,RevenueCenter_4,0
2024-03-12 00:00:00,Dinner,RevenueCenter_4,0
2024-03-12 00:00:00,BreakFast,RevenueCenter_4,0
2024-03-12 00:00:00,Dinner,RevenueCenter_2,75
2024-03-12 00:00:00,Lunch,RevenueCenter_2,3000
2024-03-12 00:00:00,Lunch,RevenueCenter_2,0
2024-03-12 00:00:00,Lunch,RevenueCenter_2,0
2024-03-12 00:00:00,Dinner,RevenueCenter_1,120
2024-03-12 00:00:00,Dinner,RevenueCenter_1,37.5
2024-03-12 00:00:00,Lunch,RevenueCenter_1,112
2024-03-12 00:00:00,BreakFast,RevenueCenter_1,250
2024-03-12 00:00:00,Dinner,RevenueCenter_1,35
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,BreakFast,RevenueCenter_1,0
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,Lunch,RevenueCenter_1,68
2024-03-12 00:00:00,Lunch,RevenueCenter_1,580
2024-03-12 00:00:00,Dinner,RevenueCenter_1,174
2024-03-12 00:00:00,Dinner,RevenueCenter_1,85
2024-03-12 00:00:00,BreakFast,RevenueCenter_1,552
2024-03-12 00:00:00,Dinner,RevenueCenter_1,410
2024-03-12 00:00:00,Lunch,RevenueCenter_1,32
2024-03-12 00:00:00,Dinner,RevenueCenter_1,410
2024-03-12 00:00:00,Dinner,RevenueCenter_1,30
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,Lunch,RevenueCenter_1,8
2024-03-12 00:00:00,Dinner,RevenueCenter_1,50
2024-03-12 00:00:00,Dinner,RevenueCenter_1,0
2024-03-12 00:00:00,Dinner,RevenueCenter_1,20
2024-03-06 00:00:00,BreakFast,RevenueCenter_9,20
2024-03-06 00:00:00,Lunch,RevenueCenter_9,200
2024-03-06 00:00:00,Lunch,RevenueCenter_9,20
2024-03-06 00:00:00,BreakFast,RevenueCenter_9,35
2024-03-06 00:00:00,Dinner,RevenueCenter_8,9750
2024-03-06 00:00:00,Lunch,RevenueCenter_8,4050
2024-03-06 00:00:00,Lunch,RevenueCenter_8,8050
2024-03-06 00:00:00,Lunch,RevenueCenter_8,2000
2024-03-06 00:00:00,Lunch,RevenueCenter_8,17800
2024-03-06 00:00:00,Lunch,RevenueCenter_8,14300
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Dinner,RevenueCenter_5,40
2024-03-06 00:00:00,Dinner,RevenueCenter_5,85
2024-03-06 00:00:00,Lunch,RevenueCenter_5,40
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,172
2024-03-06 00:00:00,Dinner,RevenueCenter_5,95
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Dinner,RevenueCenter_5,200
2024-03-06 00:00:00,Dinner,RevenueCenter_5,150
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,70
2024-03-06 00:00:00,Dinner,RevenueCenter_5,40
2024-03-06 00:00:00,Dinner,RevenueCenter_5,40
2024-03-06 00:00:00,Dinner,RevenueCenter_5,95
2024-03-06 00:00:00,Dinner,RevenueCenter_5,40
2024-03-06 00:00:00,Lunch,RevenueCenter_5,110
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Dinner,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,280
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,13918
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,0
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,130
2024-03-06 00:00:00,Dinner,RevenueCenter_5,130
2024-03-06 00:00:00,Lunch,RevenueCenter_5,140
2024-03-06 00:00:00,Lunch,RevenueCenter_5,484
2024-03-06 00:00:00,Dinner,RevenueCenter_5,670
2024-03-06 00:00:00,Lunch,RevenueCenter_5,40
2024-03-06 00:00:00,Dinner,RevenueCenter_5,100
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,32
2024-03-06 00:00:00,Lunch,RevenueCenter_5,40
2024-03-06 00:00:00,Dinner,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Lunch,RevenueCenter_5,13
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,BreakFast,RevenueCenter_5,3
2024-03-06 00:00:00,Lunch,RevenueCenter_5,0
2024-03-06 00:00:00,Dinner,RevenueCenter_7,21
2024-03-06 00:00:00,Dinner,RevenueCenter_3,217
2024-03-06 00:00:00,Dinner,RevenueCenter_3,212
2024-03-06 00:00:00,Dinner,RevenueCenter_3,225
2024-03-06 00:00:00,Dinner,RevenueCenter_3,131
2024-03-06 00:00:00,Lunch,RevenueCenter_3,320
2024-03-06 00:00:00,Dinner,RevenueCenter_3,100
2024-03-06 00:00:00,Dinner,RevenueCenter_3,16
2024-03-06 00:00:00,Dinner,RevenueCenter_3,50
2024-03-06 00:00:00,Lunch,RevenueCenter_3,50
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,332
2024-03-06 00:00:00,Lunch,RevenueCenter_3,565
2024-03-06 00:00:00,Dinner,RevenueCenter_3,150
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,52
2024-03-06 00:00:00,Dinner,RevenueCenter_3,195
2024-03-06 00:00:00,Dinner,RevenueCenter_3,182
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,237
2024-03-06 00:00:00,Dinner,RevenueCenter_3,172
2024-03-06 00:00:00,Dinner,RevenueCenter_3,150
2024-03-06 00:00:00,Dinner,RevenueCenter_3,344.5
2024-03-06 00:00:00,Dinner,RevenueCenter_3,112
2024-03-06 00:00:00,Dinner,RevenueCenter_3,64
2024-03-06 00:00:00,Dinner,RevenueCenter_3,170
2024-03-06 00:00:00,Dinner,RevenueCenter_3,55
2024-03-06 00:00:00,Dinner,RevenueCenter_3,282
2024-03-06 00:00:00,Lunch,RevenueCenter_3,100
2024-03-06 00:00:00,Dinner,RevenueCenter_3,40
2024-03-06 00:00:00,Lunch,RevenueCenter_3,97
2024-03-06 00:00:00,Dinner,RevenueCenter_3,250
2024-03-06 00:00:00,Dinner,RevenueCenter_3,2750
2024-03-06 00:00:00,Dinner,RevenueCenter_3,90
2024-03-06 00:00:00,Dinner,RevenueCenter_3,50
2024-03-06 00:00:00,Dinner,RevenueCenter_3,224
2024-03-06 00:00:00,Dinner,RevenueCenter_3,150
2024-03-06 00:00:00,Dinner,RevenueCenter_3,336
2024-03-06 00:00:00,Dinner,RevenueCenter_3,152
2024-03-06 00:00:00,Lunch,RevenueCenter_3,150
2024-03-06 00:00:00,BreakFast,RevenueCenter_3,165
2024-03-06 00:00:00,Dinner,RevenueCenter_3,108
2024-03-06 00:00:00,Dinner,RevenueCenter_3,918
2024-03-06 00:00:00,Dinner,RevenueCenter_3,159
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,31.5
2024-03-06 00:00:00,Dinner,RevenueCenter_3,56
2024-03-06 00:00:00,Dinner,RevenueCenter_3,100
2024-03-06 00:00:00,Dinner,RevenueCenter_3,28
2024-03-06 00:00:00,Dinner,RevenueCenter_3,60
2024-03-06 00:00:00,Dinner,RevenueCenter_3,862
2024-03-06 00:00:00,Dinner,RevenueCenter_3,32.9
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,146
2024-03-06 00:00:00,Dinner,RevenueCenter_3,50
2024-03-06 00:00:00,Dinner,RevenueCenter_3,787
2024-03-06 00:00:00,Dinner,RevenueCenter_3,150
2024-03-06 00:00:00,Dinner,RevenueCenter_3,62
2024-03-06 00:00:00,Dinner,RevenueCenter_3,50
2024-03-06 00:00:00,Dinner,RevenueCenter_3,150
2024-03-06 00:00:00,Dinner,RevenueCenter_3,376
2024-03-06 00:00:00,Lunch,RevenueCenter_3,491
2024-03-06 00:00:00,Lunch,RevenueCenter_3,55
2024-03-06 00:00:00,Dinner,RevenueCenter_3,200
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,163.1
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Lunch,RevenueCenter_3,255
2024-03-06 00:00:00,Dinner,RevenueCenter_3,391
2024-03-06 00:00:00,Dinner,RevenueCenter_3,56
2024-03-06 00:00:00,Dinner,RevenueCenter_3,220
2024-03-06 00:00:00,Dinner,RevenueCenter_3,65
2024-03-06 00:00:00,Lunch,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,13
2024-03-06 00:00:00,Dinner,RevenueCenter_3,20
2024-03-06 00:00:00,Dinner,RevenueCenter_3,10
2024-03-06 00:00:00,Lunch,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Lunch,RevenueCenter_3,0
2024-03-06 00:00:00,Lunch,RevenueCenter_3,100
2024-03-06 00:00:00,Dinner,RevenueCenter_3,5
2024-03-06 00:00:00,Dinner,RevenueCenter_3,0
2024-03-06 00:00:00,Lunch,RevenueCenter_3,0
2024-03-06 00:00:00,Dinner,RevenueCenter_3,20
2024-03-06 00:00:00,Dinner,RevenueCenter_3,4
2024-03-06 00:00:00,Dinner,RevenueCenter_3,33
2024-03-06 00:00:00,Lunch,RevenueCenter_6,27
2024-03-06 00:00:00,Lunch,RevenueCenter_6,82
2024-03-06 00:00:00,Dinner,RevenueCenter_6,0
2024-03-06 00:00:00,Lunch,RevenueCenter_6,330
2024-03-06 00:00:00,Dinner,RevenueCenter_6,0
2024-03-06 00:00:00,Dinner,RevenueCenter_6,0
2024-03-06 00:00:00,Dinner,RevenueCenter_6,81
2024-03-06 00:00:00,Lunch,RevenueCenter_6,300
2024-03-06 00:00:00,Dinner,RevenueCenter_6,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,122
2024-03-07 00:00:00,Dinner,RevenueCenter_3,150
2024-03-07 00:00:00,Lunch,RevenueCenter_3,200
2024-03-07 00:00:00,Dinner,RevenueCenter_3,270
2024-03-07 00:00:00,Dinner,RevenueCenter_3,110
2024-03-07 00:00:00,Dinner,RevenueCenter_3,60
2024-03-07 00:00:00,Dinner,RevenueCenter_3,258
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,47
2024-03-07 00:00:00,Lunch,RevenueCenter_3,56
2024-03-07 00:00:00,Dinner,RevenueCenter_3,50
2024-03-07 00:00:00,Dinner,RevenueCenter_3,40
2024-03-07 00:00:00,Dinner,RevenueCenter_3,50
2024-03-07 00:00:00,Lunch,RevenueCenter_3,112
2024-03-07 00:00:00,Dinner,RevenueCenter_3,212
2024-03-07 00:00:00,BreakFast,RevenueCenter_3,130
2024-03-07 00:00:00,Dinner,RevenueCenter_3,241
2024-03-07 00:00:00,Dinner,RevenueCenter_3,70
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,292
2024-03-07 00:00:00,Dinner,RevenueCenter_3,150
2024-03-07 00:00:00,Dinner,RevenueCenter_3,178
2024-03-07 00:00:00,Dinner,RevenueCenter_3,112
2024-03-07 00:00:00,Dinner,RevenueCenter_3,200
2024-03-07 00:00:00,Dinner,RevenueCenter_3,112
2024-03-07 00:00:00,Dinner,RevenueCenter_3,108
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,10
2024-03-07 00:00:00,Dinner,RevenueCenter_3,18
2024-03-07 00:00:00,Lunch,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,5
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,3
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_6,354
2024-03-07 00:00:00,Lunch,RevenueCenter_6,600
2024-03-07 00:00:00,Lunch,RevenueCenter_6,1233
2024-03-07 00:00:00,BreakFast,RevenueCenter_6,250
2024-03-07 00:00:00,Dinner,RevenueCenter_6,0
2024-03-07 00:00:00,Dinner,RevenueCenter_6,50
2024-03-07 00:00:00,Dinner,RevenueCenter_6,0
2024-03-07 00:00:00,Dinner,RevenueCenter_6,4
2024-03-07 00:00:00,Dinner,RevenueCenter_6,0
2024-03-07 00:00:00,Dinner,RevenueCenter_4,0
2024-03-07 00:00:00,Dinner,RevenueCenter_4,0
2024-03-07 00:00:00,Lunch,RevenueCenter_4,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,0
2024-03-07 00:00:00,Lunch,RevenueCenter_2,60
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,144
2024-03-07 00:00:00,Lunch,RevenueCenter_2,30
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,0
2024-03-07 00:00:00,Dinner,RevenueCenter_2,35
2024-03-07 00:00:00,Lunch,RevenueCenter_2,57
2024-03-07 00:00:00,Lunch,RevenueCenter_2,0
2024-03-07 00:00:00,Lunch,RevenueCenter_2,70
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,180
2024-03-07 00:00:00,Dinner,RevenueCenter_2,70
2024-03-07 00:00:00,Dinner,RevenueCenter_2,175
2024-03-07 00:00:00,Dinner,RevenueCenter_2,108
2024-03-07 00:00:00,Lunch,RevenueCenter_2,30
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,72
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,1050
2024-03-07 00:00:00,Lunch,RevenueCenter_2,136
2024-03-07 00:00:00,Lunch,RevenueCenter_2,30
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,57
2024-03-07 00:00:00,Dinner,RevenueCenter_2,35
2024-03-07 00:00:00,Lunch,RevenueCenter_2,92
2024-03-07 00:00:00,BreakFast,RevenueCenter_2,50
2024-03-07 00:00:00,Lunch,RevenueCenter_2,0
2024-03-07 00:00:00,Lunch,RevenueCenter_2,23
2024-03-07 00:00:00,Lunch,RevenueCenter_2,1.75
2024-03-07 00:00:00,Lunch,RevenueCenter_2,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,68
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,200
2024-03-07 00:00:00,Lunch,RevenueCenter_1,40
2024-03-07 00:00:00,Dinner,RevenueCenter_1,120
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,120
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,100
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,39
2024-03-07 00:00:00,Dinner,RevenueCenter_1,117
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,170
2024-03-07 00:00:00,Dinner,RevenueCenter_1,115
2024-03-07 00:00:00,Lunch,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,17
2024-03-07 00:00:00,Lunch,RevenueCenter_1,55
2024-03-07 00:00:00,Dinner,RevenueCenter_1,134
2024-03-07 00:00:00,Dinner,RevenueCenter_1,255
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,64
2024-03-07 00:00:00,Dinner,RevenueCenter_1,129
2024-03-07 00:00:00,Dinner,RevenueCenter_1,255
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,200
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Lunch,RevenueCenter_1,430
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,40
2024-03-07 00:00:00,Dinner,RevenueCenter_1,150
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,140
2024-03-07 00:00:00,Dinner,RevenueCenter_1,145
2024-03-07 00:00:00,Dinner,RevenueCenter_1,85
2024-03-07 00:00:00,Dinner,RevenueCenter_1,120
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,102
2024-03-07 00:00:00,Dinner,RevenueCenter_1,88
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_1,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,60
2024-03-07 00:00:00,Dinner,RevenueCenter_3,510
2024-03-07 00:00:00,Dinner,RevenueCenter_3,99
2024-03-07 00:00:00,Dinner,RevenueCenter_3,150
2024-03-07 00:00:00,Dinner,RevenueCenter_3,605
2024-03-07 00:00:00,Dinner,RevenueCenter_3,350
2024-03-07 00:00:00,Dinner,RevenueCenter_3,172.9
2024-03-07 00:00:00,Dinner,RevenueCenter_3,200
2024-03-07 00:00:00,Dinner,RevenueCenter_3,110
2024-03-07 00:00:00,Dinner,RevenueCenter_3,135
2024-03-07 00:00:00,Lunch,RevenueCenter_9,50
2024-03-07 00:00:00,Lunch,RevenueCenter_9,80
2024-03-07 00:00:00,Lunch,RevenueCenter_9,70
2024-03-07 00:00:00,BreakFast,RevenueCenter_9,55
2024-03-07 00:00:00,Dinner,RevenueCenter_9,70
2024-03-07 00:00:00,Lunch,RevenueCenter_9,35
2024-03-07 00:00:00,Lunch,RevenueCenter_9,35
2024-03-07 00:00:00,BreakFast,RevenueCenter_9,80
2024-03-07 00:00:00,Lunch,RevenueCenter_9,20
2024-03-07 00:00:00,Dinner,RevenueCenter_9,0
2024-03-07 00:00:00,Lunch,RevenueCenter_9,0
2024-03-07 00:00:00,Dinner,RevenueCenter_8,12000
2024-03-07 00:00:00,Dinner,RevenueCenter_8,8050
2024-03-07 00:00:00,Dinner,RevenueCenter_8,27000
2024-03-07 00:00:00,Dinner,RevenueCenter_8,3500
2024-03-07 00:00:00,Dinner,RevenueCenter_8,1520
2024-03-07 00:00:00,BreakFast,RevenueCenter_8,10000
2024-03-07 00:00:00,BreakFast,RevenueCenter_8,2000
2024-03-07 00:00:00,Dinner,RevenueCenter_8,0
2024-03-07 00:00:00,Dinner,RevenueCenter_8,0
2024-03-07 00:00:00,Lunch,RevenueCenter_5,140
2024-03-07 00:00:00,Dinner,RevenueCenter_5,200
2024-03-07 00:00:00,Lunch,RevenueCenter_5,700
2024-03-07 00:00:00,BreakFast,RevenueCenter_5,12550
2024-03-07 00:00:00,Dinner,RevenueCenter_5,175
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,329
2024-03-07 00:00:00,Dinner,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,85
2024-03-07 00:00:00,Dinner,RevenueCenter_5,130
2024-03-07 00:00:00,Dinner,RevenueCenter_5,95
2024-03-07 00:00:00,Dinner,RevenueCenter_5,40
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,300
2024-03-07 00:00:00,Dinner,RevenueCenter_5,40
2024-03-07 00:00:00,Dinner,RevenueCenter_5,367
2024-03-07 00:00:00,Lunch,RevenueCenter_5,140
2024-03-07 00:00:00,Lunch,RevenueCenter_5,349
2024-03-07 00:00:00,Dinner,RevenueCenter_5,520
2024-03-07 00:00:00,Dinner,RevenueCenter_5,95
2024-03-07 00:00:00,Dinner,RevenueCenter_5,40
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,720
2024-03-07 00:00:00,Lunch,RevenueCenter_5,70
2024-03-07 00:00:00,Dinner,RevenueCenter_5,40
2024-03-07 00:00:00,Dinner,RevenueCenter_5,260
2024-03-07 00:00:00,Lunch,RevenueCenter_5,40
2024-03-07 00:00:00,Lunch,RevenueCenter_5,4356
2024-03-07 00:00:00,BreakFast,RevenueCenter_5,0
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_5,10
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Lunch,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,10
2024-03-07 00:00:00,Dinner,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,10
2024-03-07 00:00:00,Dinner,RevenueCenter_5,0
2024-03-07 00:00:00,Dinner,RevenueCenter_5,0
2024-03-07 00:00:00,BreakFast,RevenueCenter_7,9
2024-03-07 00:00:00,Dinner,RevenueCenter_7,18
2024-03-07 00:00:00,Dinner,RevenueCenter_7,28
2024-03-07 00:00:00,Dinner,RevenueCenter_7,21
2024-03-07 00:00:00,Dinner,RevenueCenter_7,21
2024-03-07 00:00:00,Dinner,RevenueCenter_7,56
2024-03-07 00:00:00,BreakFast,RevenueCenter_7,25
2024-03-07 00:00:00,Dinner,RevenueCenter_7,43
2024-03-07 00:00:00,BreakFast,RevenueCenter_7,50
2024-03-07 00:00:00,Dinner,RevenueCenter_7,12
2024-03-07 00:00:00,Dinner,RevenueCenter_3,296
2024-03-07 00:00:00,Lunch,RevenueCenter_3,56
2024-03-07 00:00:00,Dinner,RevenueCenter_3,53
2024-03-07 00:00:00,Dinner,RevenueCenter_3,30
2024-03-07 00:00:00,Dinner,RevenueCenter_3,140
2024-03-07 00:00:00,Dinner,RevenueCenter_3,16
2024-03-07 00:00:00,Dinner,RevenueCenter_3,222
2024-03-07 00:00:00,Dinner,RevenueCenter_3,170
2024-03-07 00:00:00,Lunch,RevenueCenter_3,171
2024-03-07 00:00:00,Dinner,RevenueCenter_3,32
2024-03-07 00:00:00,Lunch,RevenueCenter_3,100
2024-03-07 00:00:00,Lunch,RevenueCenter_3,35
2024-03-07 00:00:00,Dinner,RevenueCenter_3,40
2024-03-07 00:00:00,Dinner,RevenueCenter_3,84
2024-03-07 00:00:00,Dinner,RevenueCenter_3,90
2024-03-07 00:00:00,Dinner,RevenueCenter_3,40
2024-03-07 00:00:00,Dinner,RevenueCenter_3,56
2024-03-07 00:00:00,Lunch,RevenueCenter_3,160
2024-03-07 00:00:00,Dinner,RevenueCenter_3,35
2024-03-07 00:00:00,Lunch,RevenueCenter_3,250
2024-03-07 00:00:00,Dinner,RevenueCenter_3,205
2024-03-07 00:00:00,Lunch,RevenueCenter_3,553
2024-03-07 00:00:00,Dinner,RevenueCenter_3,56
2024-03-07 00:00:00,Dinner,RevenueCenter_3,50
2024-03-07 00:00:00,Dinner,RevenueCenter_3,290.5
2024-03-07 00:00:00,Dinner,RevenueCenter_3,212
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,267
2024-03-07 00:00:00,Dinner,RevenueCenter_3,107.5
2024-03-07 00:00:00,Dinner,RevenueCenter_3,40
2024-03-07 00:00:00,Dinner,RevenueCenter_3,92
2024-03-07 00:00:00,Lunch,RevenueCenter_3,50
2024-03-07 00:00:00,Dinner,RevenueCenter_3,32
2024-03-07 00:00:00,Dinner,RevenueCenter_3,515
2024-03-07 00:00:00,Dinner,RevenueCenter_3,28
2024-03-07 00:00:00,Dinner,RevenueCenter_3,50
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,0
2024-03-07 00:00:00,Dinner,RevenueCenter_3,241
2024-03-07 00:00:00,Dinner,RevenueCenter_3,186
2024-03-07 00:00:00,Dinner,RevenueCenter_3,60
2024-03-07 00:00:00,Dinner,RevenueCenter_3,50
2024-03-07 00:00:00,Dinner,RevenueCenter_3,330
